Unnamed: 0,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PQ
1962-09-30 00:00:00+00:00,0.0106211641785677,-0.2045454545454545,-0.0179298187710421,-0.0238611713665943,-0.0408810702112944,-0.4527766518038102,-0.1736259466524217,-0.425409661630134,0.1180559992790222,9619200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,3.93,3.64,3.93,7.06,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1
1962-12-31 00:00:00+00:00,-0.0253789891489142,0.8421052631578948,-0.0207969705723834,0.3440860215053763,0.0427305941027514,0.3005780346820809,0.0060064835408917,-0.0131578947368421,0.1273870021104812,79660800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,3.86,3.56,3.86,7.06,0.0,0.0,0.0,0.0,0.009331002831459004,70041600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07000000000000028,-0.08000000000000007,-0.07000000000000028,0.0,0.0,0.0,0.0,0.0,1
1963-03-31 00:00:00+00:00,0.0082036276930416,0.8846153846153847,0.0422174258387813,0.3918806959403479,0.047824697542229,0.8367346938775511,0.096208904535256,1.211011186663742,0.1371529996395111,130060800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,3.93,3.68,3.93,7.06,0.0,0.0,0.0,0.0,0.009765997529029902,50400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000000000028,0.1200000000000001,0.07000000000000028,0.0,0.0,0.0,0.0,0.0,1
1963-06-30 00:00:00+00:00,0.0093238994646191,0.1361256544502617,-0.0313214872355959,-0.2790697674418604,-0.0278553450102729,-0.1,0.0268606254863348,-0.0146565424686561,0.1375869959592819,126316800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,3.99,3.81,3.99,7.06,0.0,0.0,0.0,0.0,0.00043399631977078523,-3744000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000005,0.1299999999999999,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0
1963-09-30 00:00:00+00:00,-0.0002437150820574,-0.4970059880239521,-0.0211043533486835,-0.5048143053645117,-0.0495769264185442,-0.600739371534196,-0.0651517662709519,-0.6165453577134742,0.1271699965000152,89164800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,4.08,3.96,4.08,7.06,0.0,0.0,0.0,0.0,-0.01041699945926669,-37152000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999986,0.1499999999999999,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,1
1963-12-31 00:00:00+00:00,0.0073041145345456,-0.4580645161290322,0.0370216119589816,-0.6210526315789474,0.0001299317432384,-0.5915279878971256,-0.0438717129902291,-0.5973154362416108,0.1282549947500229,112320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,4.13,4.04,4.13,7.06,0.0,0.0,0.0,0.0,0.001084998250007685,23155200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999982,0.08000000000000007,0.04999999999999982,0.0,0.0,0.0,0.0,0.0,1
1964-03-31 00:00:00+00:00,0.0499191456567678,2.389240506329114,0.0589676357830064,4.464285714285714,0.077971779331697,3.264478166615051,0.0577363270596901,3.9443447037701977,0.1349830031394958,138182400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,4.22,4.14,4.22,7.06,0.0,0.0,0.0,0.0,0.006728008389472906,25862400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999986,0.09999999999999964,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0
1964-06-30 00:00:00+00:00,-0.0068535753118557,-0.7426470588235294,-0.0282178992458749,-0.6613995485327314,-0.0123494191013631,-0.7899159663865546,0.027279123480111,-0.8340095905569901,0.1347659975290298,80928000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,4.17,4.02,4.17,7.06,0.0,0.0,0.0,0.0,-0.00021700561046600342,-57254400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999982,-0.1200000000000001,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,1
1964-09-30 00:00:00+00:00,0.0085811944468143,-0.3488372093023256,-0.0098798487665511,-0.5141700404858299,0.0142730758665412,-0.4453004622496148,0.0313990088940682,-0.6408977556109726,0.1384550034999847,53049600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,4.2,4.08,4.2,7.06,0.0,0.0,0.0,0.0,0.0036890059709549228,-27878400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000000000000025,0.0600000000000005,0.03000000000000025,0.0,0.0,0.0,0.0,0.0,0
1964-12-31 00:00:00+00:00,0.001220309590458,1.3529411764705883,-0.0247963841194066,0.9575856443719412,-0.0601124155051767,1.5210084033613445,-0.0656902438476067,1.56136606189968,0.1271699965000152,57830400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,4.18,4.09,4.18,7.06,0.0,0.0,0.0,0.0,-0.01128500699996951,4780800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000462,0.009999999999999787,-0.020000000000000462,0.0,0.0,0.0,0.0,0.0,1
1965-03-31 00:00:00+00:00,0.0085757963747409,-0.5227272727272727,0.0183859206357822,-0.1924227318045862,0.0737852081847644,0.0478654592496765,0.0738895372633193,0.3977566867989646,0.1458330005407333,101376000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,4.21,4.15,4.21,7.06,0.0,0.0,0.0,0.0,0.018663004040718106,43545600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000000000000025,0.0600000000000005,0.03000000000000025,0.0,0.0,0.0,0.0,0.0,0
1965-06-30 00:00:00+00:00,0.0034332334522713,-0.7333333333333333,-0.0318856322324485,-0.7535934291581109,-0.0331309022377692,-0.8465473145780051,0.0239271778654163,-0.8208955223880597,0.1449649930000305,82483200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,4.21,4.15,4.21,7.06,0.0,0.0,0.0,0.0,-0.0008680075407028198,-18892800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
