Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,price_change_term_7,price_change_term_30,price_change_term_120,price_change_term_240,Symbol,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year
2024-10-24,0.006527172717246903,0.17315795127657288,0.009392614948066058,0.26316357663727,0.1131013478272598,-0.23132056681998414,0.12129578747893117,-0.15211926810003237,0.0056613012220776415,0.0,0.0,0.0,SBUX,97.1500015258789,9828600.0,0.93,0.93,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.5,19.079999923706055,579.239990234375,70.19000244140625,74.37999725341797,68215.0,,,,
2024-10-25,0.005431803759208688,0.11329553195620475,0.011496379809834738,0.24346305799594242,0.11251122972862017,-0.24406926445297028,0.1231417262116729,-0.16629261499567125,0.016031294082079706,0.0,0.0,0.0,SBUX,97.30999755859376,9665600.0,0.93,0.93,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.5,20.329999923706055,579.0399780273438,71.77999877929688,76.05000305175781,68430.5078125,,,,
2024-10-26,0.0024134207196342436,0.043123796485158544,0.01114603192629666,0.241322093990439,0.11003092375559988,-0.24372864493036234,0.1230092295672396,-0.1664688408676177,-0.002877389644659001,0.0,0.0,0.0,SBUX,97.30999755859376,9665600.0,0.93,0.93,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.5,20.329999923706055,579.0399780273438,71.77999877929688,76.05000305175781,68430.5078125,,,,
2024-10-27,0.0017205743421732245,-0.01009811351672436,0.010841428339194761,0.22359692801080264,0.10758826640922023,-0.2330706795426269,0.12276160216710058,-0.16707822649661447,0.0,0.0,0.0,0.0,SBUX,97.30999755859376,9665600.0,0.93,0.93,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.5,20.329999923706055,579.0399780273438,71.77999877929688,76.05000305175781,68430.5078125,,,,
2024-10-28,0.00670508456833065,-0.3318485930340427,0.017547351435381348,-0.13299210859270968,0.11309483393435307,-0.460879515263397,0.13066728442673478,-0.4151606049811933,0.0,0.0,0.0,0.0,SBUX,98.0199966430664,6790900.0,0.93,0.93,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.5,19.799999237060547,580.8300170898438,67.37999725341797,71.41999816894531,70300.0,,,,
2024-10-29,-0.0006010438292246347,-0.25630828133902045,0.010835945408537733,-0.0169426740154612,0.10341936002215392,-0.38694590402722195,0.12310009868215623,-0.3395675561453701,0.0,0.0,0.0,0.0,SBUX,97.38999938964844,7664200.0,0.93,0.93,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.5,19.34000015258789,581.77001953125,67.20999908447266,71.12000274658203,73340.0,,,,
2024-10-30,-0.0008359984069591504,0.02949844479627062,0.009665766055198354,0.23298867425176117,0.10010989912023424,-0.2641274783304887,0.12199814466687803,-0.20963550186164095,0.0,0.0,0.0,0.0,SBUX,97.31999969482422,9187200.0,0.8,1.03,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.5,20.350000381469727,580.010009765625,68.61000061035156,72.55000305175781,72535.0,,,,
2024-10-31,0.002256863414022582,0.30053704064618114,0.012830547527905222,0.5862796680454087,0.10185067099280333,-0.03937996961482166,0.12607330816816864,0.03177413067134676,0.0,0.0,0.0,0.0,SBUX,97.6999969482422,12011500.0,0.8,1.03,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.0111111111111111,23.15999984741211,568.6400146484375,69.26000213623047,73.16000366210938,70465.0,,,,
2024-11-01,0.011945883728414068,-0.028792596815929127,0.023396590708384245,0.16850017545047674,0.11211654463484166,-0.2888484726516002,0.1392777326514436,-0.23933255320269584,0.0,0.0,0.0,0.0,SBUX,98.87000274658205,8857800.0,0.8,1.03,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.0111111111111111,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-04,-0.006480019247805061,-0.19433491722852383,0.003862464882242911,-0.06390612391413494,0.08871192730116186,-0.43440620535941016,0.11798592923437544,-0.39456319129432044,0.0,0.0,0.0,0.0,SBUX,97.02999877929688,7046548.0,0.8,1.03,0.09,9.2784,0.6302814434193623,0.1283311923391334,0.0902020319981315,0.0351339294159506,0.0001612569745359,0.5,0.0111111111111111,21.979999542236328,569.8099975585938,71.47000122070312,75.08000183105469,67680.0,,,,
