Unnamed: 0,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PM
1981-09-30 00:00:00+00:00,-0.0183958014839406,-0.0410017186349128,-0.1837687244062267,0.4623918930724206,-0.3740051500497629,0.3686440966662806,-0.4084558265635534,0.6673099189502122,0.0680800005793571,822662400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,15.32,15.93,15.32,16.46,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.45082250228535226
1981-12-31 00:00:00+00:00,0.0172402884224451,0.4754664823773324,0.1204889625952041,0.258142692631615,0.1689139810685466,0.425455678454588,-0.0392643189538782,0.5530465100654527,0.0987719967961311,2580704000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.72,13.6,13.72,13.29,0.0,0.0,0.0,0.0,0.030691996216774,1758041600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5999999999999996,-2.33,-1.5999999999999996,-3.1700000000000017,0.0,0.0,0.0,0.0,-0.237283786100773
1982-03-31 00:00:00+00:00,0.0063893785509186,-0.198762844435356,-0.0090502779232385,0.0832298537309099,-0.102722102168106,0.1554936264643649,-0.1333165621041351,0.3364504576203741,0.0753350034356117,2726953600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.86,13.98,13.86,14.19,0.0,0.0,0.0,0.0,-0.02343699336051941,146249600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399999999999988,0.3800000000000008,0.1399999999999988,0.9000000000000004,0.0,0.0,0.0,0.0,-0.24444153680444278
1982-06-30 00:00:00+00:00,-0.0377333014075517,0.754941039694403,-0.0546766270398363,0.8070991041321656,-0.1716250391516092,0.189305833380752,-0.2677918864485228,0.4115171822644745,0.0569199994206428,4074537600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,14.3,14.43,14.3,14.47,0.0,0.0,0.0,0.0,-0.0184150040149689,1347584000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4400000000000013,0.4499999999999993,0.4400000000000013,0.28000000000000114,0.0,0.0,0.0,0.0,0.43135982390869343
1982-09-30 00:00:00+00:00,-0.0077664923762459,-0.2371706870628227,0.0339935038000611,-0.2217432577537777,0.2459658519664652,0.0864181438998957,0.1472942019796944,0.1952605445713159,0.0814730003476142,5276387200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,12.34,12.25,12.34,11.78,0.0,0.0,0.0,0.0,0.024553000926971408,1201849600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9600000000000009,-2.1799999999999997,-1.9600000000000009,-2.6900000000000013,0.0,0.0,0.0,0.0,0.6369962435715177
1982-12-31 00:00:00+00:00,-0.0478057137160063,-0.4657463508675296,-0.026340774143981,-0.58040237462857,0.1828476099401418,-0.6339100599966974,0.529170104423046,-0.4985423473234481,0.1333709955215454,9657804800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,10.54,10.22,10.54,9.66,0.0,0.0,0.0,0.0,0.051897995173931205,4381417600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8000000000000007,-2.0299999999999994,-1.8000000000000007,-2.119999999999999,0.0,0.0,0.0,0.0,0.41422047520685146
1983-03-31 00:00:00+00:00,-0.0186647945040394,-0.0866430949847241,-0.0412257005553778,-0.2838526129362482,0.123088904981642,-0.4357287658082214,0.4631324228656612,-0.3708660729474618,0.1886159926652908,10430313600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,10.51,10.08,10.51,9.66,0.0,0.0,0.0,0.0,0.055244997143745395,772508800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02999999999999936,-0.14000000000000057,-0.02999999999999936,0.0,0.0,0.0,0.0,0.0,0.1568053860839223
1983-06-30 00:00:00+00:00,-0.0430061598455586,-0.3549037545975617,-0.1329732308623218,-0.0823800612242369,-0.0172584275636755,-0.1232284078416821,0.1834739506613809,-0.2450637015738035,0.218191996216774,8624179200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,10.85,10.63,10.85,10.18,0.0,0.0,0.0,0.0,0.029576003551483182,-1806134400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999986,0.5500000000000007,0.33999999999999986,0.5199999999999996,0.0,0.0,0.0,0.0,-0.5268524745269239
1983-09-30 00:00:00+00:00,-0.0690131132134087,-0.8328606627673235,-0.2510097048032999,-0.6134558312193307,-0.4427691423606182,-0.3857420241018237,-0.4677430874033957,-0.3209407432686268,0.1032370030879974,14100979200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,11.65,11.43,11.65,10.79,0.0,0.0,0.0,0.0,-0.11495499312877659,5476800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.7999999999999989,0.8000000000000007,0.6099999999999994,0.0,0.0,0.0,0.0,0.05405039290612506
1983-12-31 00:00:00+00:00,-0.0087140130118497,-0.1654214030293339,0.094276087002339,-0.1943711406363571,0.0024557227500065,-0.6008102980971189,-0.325492909451347,-0.4916528822037879,0.1088170036673545,11918524800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,11.83,11.54,11.83,10.84,0.0,0.0,0.0,0.0,0.005580000579357106,-2182454400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17999999999999972,0.10999999999999943,0.17999999999999972,0.05000000000000071,0.0,0.0,0.0,0.0,0.01538359256457919
