Unnamed: 0,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PQ
1996-09-30 00:00:00+00:00,0.0131861392210978,-0.0312345679012345,0.0661847752428281,-0.132666219631712,0.0989522700814901,-0.1425220340135476,0.1433031448910658,-0.4356372505146335,29.5,11861800.0,0.54,0.53,0.01,1.8868,0.0,0.0,0.0,16.950000762939453,68.625,32.04999923706055,75.73999786376953,19100.0,6.83,6.6,6.83,6.23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1
1996-12-31 00:00:00+00:00,-0.0184367696702154,-0.1348785494355114,0.0087801232953484,-0.4165859173126615,0.0876863166375722,-0.5004916345311804,0.1880897667823791,-0.5163242877359104,33.75,38604600.0,0.64,0.57,0.07,12.2807,0.0,0.0,0.0,20.920000076293945,73.84375,32.04999923706055,75.73999786376953,19100.0,6.3,6.07,6.3,5.78,0.0,0.0,0.0,0.0,4.25,26742800.0,0.09999999999999998,0.039999999999999925,0.060000000000000005,10.393899999999999,0.0,0.0,0.0,3.969999313354492,5.21875,0.0,0.0,0.0,-0.5300000000000002,-0.5299999999999994,-0.5300000000000002,-0.4500000000000002,0.0,0.0,0.0,0.0,1
1997-03-31 00:00:00+00:00,-0.0208484848484849,0.2685906723577553,-0.0496843261048585,0.2194136556061058,0.0083690945455251,0.3535022015695323,0.1173508907823393,0.4864247580437947,36.0625,48864000.0,0.83,0.76,0.07,9.2105,0.0,0.0,0.0,22.13999938964844,75.375,32.04999923706055,75.73999786376953,19100.0,6.69,6.54,6.69,6.22,0.0,0.0,0.0,0.0,2.3125,10259400.0,0.18999999999999995,0.19000000000000006,0.0,-3.0702,0.0,0.0,0.0,1.2199993133544957,1.53125,0.0,0.0,0.0,0.39000000000000057,0.46999999999999975,0.39000000000000057,0.4399999999999995,0.0,0.0,0.0,0.0,1
1997-06-30 00:00:00+00:00,-0.0168664474382094,0.03401550214688,0.02442421272535,-0.2920267260579064,0.0871766798959902,-0.2030099820149897,0.1471645799939348,-0.2092379947859658,41.375,41301000.0,0.76,0.73,0.03,4.1096,0.0,0.0,0.0,21.530000686645508,88.3125,32.04999923706055,75.73999786376953,19100.0,6.49,6.38,6.49,6.09,0.0,0.0,0.0,0.0,5.3125,-7563000.0,-0.06999999999999995,-0.030000000000000027,-0.04000000000000001,-5.100899999999999,0.0,0.0,0.0,-0.6099987030029332,12.9375,0.0,0.0,0.0,-0.20000000000000018,-0.16000000000000014,-0.20000000000000018,-0.1299999999999999,0.0,0.0,0.0,0.0,1
1997-09-30 00:00:00+00:00,-0.003102699348433,0.205144390089948,0.0277142004179521,-0.024867420104475,0.0276545462083835,-0.0264562505164008,0.0910051279794,-0.0411491757307262,43.03125,41510800.0,0.77,0.76,0.01,1.3158,0.0,0.0,0.0,22.90999984741211,94.375,32.04999923706055,75.73999786376953,19100.0,6.21,6.11,6.21,5.88,0.0,0.0,0.0,0.0,1.65625,209800.0,0.010000000000000009,0.030000000000000027,-0.019999999999999997,-2.7938,0.0,0.0,0.0,1.3799991607666016,6.0625,0.0,0.0,0.0,-0.28000000000000025,-0.2699999999999996,-0.28000000000000025,-0.20999999999999996,0.0,0.0,0.0,0.0,1
1997-12-31 00:00:00+00:00,0.0437250996015936,0.5985823692357831,0.0704581207989702,0.1607586549610734,0.1027985364775601,-0.1561973187765915,0.1279479601831775,-0.1234690154792306,46.78125,42113400.0,0.78,0.77,0.01,1.2987,0.0,0.0,0.0,24.010000228881836,97.0625,32.04999923706055,75.73999786376953,19100.0,5.81,5.77,5.81,5.72,0.0,0.0,0.0,0.0,3.75,602600.0,0.010000000000000009,0.010000000000000009,0.0,-0.017100000000000115,0.0,0.0,0.0,1.1000003814697266,2.6875,0.0,0.0,0.0,-0.40000000000000036,-0.34000000000000075,-0.40000000000000036,-0.16000000000000014,0.0,0.0,0.0,0.0,1
1998-03-31 00:00:00+00:00,0.0062934746604836,-0.144351105777473,0.0632043116119549,-0.3873693255047973,0.1583887541982694,-0.3153349882990603,0.2205248788185343,-0.3647844916477624,54.25,44357200.0,0.86,0.85,0.01,1.1765,0.0,0.0,0.0,24.219999313354492,109.9375,32.04999923706055,75.73999786376953,19100.0,5.65,5.61,5.65,5.56,0.0,0.0,0.0,0.0,7.46875,2243800.0,0.07999999999999996,0.07999999999999996,0.0,-0.12219999999999986,0.0,0.0,0.0,0.20999908447265625,12.875,0.0,0.0,0.0,-0.15999999999999925,-0.15999999999999925,-0.15999999999999925,-0.16000000000000014,0.0,0.0,0.0,0.0,1
1998-06-30 00:00:00+00:00,0.0567563108397953,0.5208400646203554,0.0506774860292428,0.513942941687305,0.0592797926461413,0.5038605584053676,0.1703095244862575,0.5081221364262599,57.1875,37264000.0,0.84,0.84,0.0,0.0,0.0,0.0,0.0,19.709999084472656,113.3125,32.04999923706055,75.73999786376953,19100.0,5.5,5.52,5.5,5.52,0.0,0.0,0.0,0.0,2.9375,-7093200.0,-0.020000000000000018,-0.010000000000000009,-0.01,-1.1765,0.0,0.0,0.0,-4.510000228881836,3.375,0.0,0.0,0.0,-0.15000000000000036,-0.09000000000000075,-0.15000000000000036,-0.040000000000000036,0.0,0.0,0.0,0.0,0
1998-09-30 00:00:00+00:00,-0.0439085837682203,0.4117748440246802,-0.0345967947087255,0.0955971388268192,-0.0991573144839046,0.0254398024637505,-0.0893760539629004,-0.0352420001978653,47.4375,34466500.0,0.78,0.77,0.01,1.2987,0.0,0.0,0.0,40.95000076293945,101.75,32.04999923706055,75.73999786376953,19100.0,4.81,4.62,4.81,4.67,0.0,0.0,0.0,0.0,-9.75,-2797500.0,-0.05999999999999994,-0.06999999999999995,0.01,1.2987,0.0,0.0,0.0,21.240001678466797,-11.5625,0.0,0.0,0.0,-0.6900000000000004,-0.8999999999999995,-0.6900000000000004,-0.8499999999999996,0.0,0.0,0.0,0.0,1
1998-12-31 00:00:00+00:00,-0.0222717149220489,0.4149646879175414,-0.0067498774463592,-0.0989790130459443,0.0746926340985747,-0.0579912114760805,0.0382580075090413,-0.0552674957897898,54.875,37040800.0,0.91,0.86,0.05,5.814,0.0,0.0,0.0,24.420000076293945,123.3125,32.04999923706055,75.73999786376953,19100.0,4.65,4.45,4.65,4.51,0.0,0.0,0.0,0.0,7.4375,2574300.0,0.13,0.08999999999999997,0.04,4.5153,0.0,0.0,0.0,-16.530000686645508,21.5625,0.0,0.0,0.0,-0.15999999999999925,-0.16999999999999993,-0.15999999999999925,-0.16000000000000014,0.0,0.0,0.0,0.0,1
1999-03-31 00:00:00+00:00,-0.0068674886842516,0.8250312444206391,0.023264540337711,0.3636363636363636,0.0499229979466118,0.6125091362897812,0.0884344690871839,0.7521759832396915,56.8125,40329200.0,0.97,0.94,0.03,3.1915,0.0,0.0,0.0,23.260000228881836,128.375,32.04999923706055,75.73999786376953,19100.0,5.23,5.14,5.23,5.05,0.0,0.0,0.0,0.0,1.9375,3288400.0,0.05999999999999994,0.07999999999999996,-0.020000000000000004,-2.6225,0.0,0.0,0.0,-1.1599998474121094,5.0625,0.0,0.0,0.0,0.5800000000000001,0.6899999999999995,0.5800000000000001,0.54,0.0,0.0,0.0,0.0,1
1999-06-30 00:00:00+00:00,0.0026097635861222,0.6815395930375092,-0.0442532267977873,0.5583795942169477,-0.0143209296865829,0.2376398412125586,0.0429047823089963,0.2110897374903008,58.3125,31358600.0,0.96,0.92,0.04,4.3478,0.0,0.0,0.0,21.09000015258789,137.0,32.04999923706055,75.73999786376953,19100.0,5.9,5.81,5.9,5.62,0.0,0.0,0.0,0.0,1.5,-8970600.0,-0.010000000000000009,-0.019999999999999907,0.010000000000000002,1.1563000000000003,0.0,0.0,0.0,-2.1700000762939453,8.625,0.0,0.0,0.0,0.6699999999999999,0.6699999999999999,0.6699999999999999,0.5700000000000003,0.0,0.0,0.0,0.0,0
1999-09-30 00:00:00+00:00,-0.0466472303206997,0.0713051889725695,-0.1296633101184402,0.3257915843658346,-0.2481798441691148,0.66230279176812,-0.2617908407382092,0.5569368526796827,40.875,37082800.0,0.92,0.93,-0.01,-1.0753,0.0,0.0,0.0,25.40999984741211,128.75,32.04999923706055,75.73999786376953,19100.0,5.92,5.8,5.92,5.66,0.0,0.0,0.0,0.0,-17.4375,5724200.0,-0.039999999999999925,0.010000000000000009,-0.05,-5.4231,0.0,0.0,0.0,4.319999694824219,-8.25,0.0,0.0,0.0,0.019999999999999574,-0.009999999999999787,0.019999999999999574,0.040000000000000036,0.0,0.0,0.0,0.0,1
1999-12-31 00:00:00+00:00,0.0255121762659451,-0.4661161870327844,0.0432748001422231,-0.5930055708611803,0.0404187906771033,-0.6440208991075818,-0.0917910733393352,-0.5414544110411277,47.375,60816100.0,0.82,0.8,0.02,2.5,0.0,0.0,0.0,24.63999938964844,146.875,32.04999923706055,75.73999786376953,19100.0,6.28,6.19,6.28,6.1,0.0,0.0,0.0,0.0,6.5,23733300.0,-0.10000000000000009,-0.13,0.03,3.5753,0.0,0.0,0.0,-0.7700004577636683,18.125,0.0,0.0,0.0,0.3600000000000003,0.39000000000000057,0.3600000000000003,0.4399999999999995,0.0,0.0,0.0,0.0,1
2000-03-31 00:00:00+00:00,0.1825460368294636,0.864500663062328,0.4846956725694851,1.377552971599756,0.3217388278181129,1.6981823359010189,0.1987619421490048,1.9810367201860173,52.75,65681500.0,0.99,1.0,-0.01,-1.0,0.0,0.0,0.0,24.11000061035156,150.375,32.04999923706055,75.73999786376953,19100.0,6.26,6.5,6.26,6.53,0.0,0.0,0.0,0.0,5.375,4865400.0,0.17000000000000004,0.19999999999999996,-0.03,-3.5,0.0,0.0,0.0,-0.5299987792968821,3.5,0.0,0.0,0.0,-0.020000000000000462,0.3099999999999996,-0.020000000000000462,0.4300000000000006,0.0,0.0,0.0,0.0,1
2000-06-30 00:00:00+00:00,0.0255780642520973,0.4215977273595842,-0.0065214374913278,0.3740813312723742,0.1624592760425873,0.5214558164047629,0.2224502881598367,0.6173031758672639,55.9375,66630900.0,1.1,0.97,0.13,13.4021,0.0,0.0,0.0,19.540000915527344,145.28125,32.04999923706055,75.73999786376953,19100.0,6.1,6.3,6.1,6.48,0.0,0.0,0.0,0.0,3.1875,949400.0,0.1100000000000001,-0.030000000000000027,0.14,14.4021,0.0,0.0,0.0,-4.569999694824215,-5.09375,0.0,0.0,0.0,-0.16000000000000014,-0.20000000000000018,-0.16000000000000014,-0.04999999999999982,0.0,0.0,0.0,0.0,1
