Unnamed: 0,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PQ
1996-03-31 00:00:00+00:00,0.0065359838003343,-0.8816571711667079,0.1094980346978354,-0.7712609970674487,0.1497044551235238,-0.759084580236503,0.1582642580400642,-0.7173425366695427,5.0416669845581055,46035600.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,18.8799991607666,64.6875,32.04999923706055,75.73999786376953,19100.0,6.27,5.97,6.27,5.66,0.0,0.0,0.0,0.0,0.5416669845581055,14958600.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,6.35999870300293,3.203125,0.0,0.0,0.0,0.5599999999999996,0.45999999999999996,0.5599999999999996,0.33999999999999986,0.0,0.0,0.0,0.0,1
1996-06-30 00:00:00+00:00,0.0687023377227796,1.2079646017699115,0.1018412081444159,-0.0769230769230769,0.1923797852150035,0.0561343273052229,0.2907693255256736,0.0188756295657698,6.0416669845581055,32625000.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,13.68000030517578,67.109375,32.04999923706055,75.73999786376953,19100.0,6.91,6.69,6.91,6.3,0.0,0.0,0.0,0.0,1.0,-13410600.0,0.009999999999999995,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,-5.199998855590822,2.421875,0.0,0.0,0.0,0.6400000000000006,0.7200000000000006,0.6400000000000006,0.6399999999999997,0.0,0.0,0.0,0.0,0
1996-09-30 00:00:00+00:00,-0.0266407741185008,-0.352185089974293,0.048998093045633,-0.3110047846889952,-0.0814137215357296,-0.6093393390807073,-0.067391457718668,-0.5606588180598671,4.4583330154418945,51684600.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,16.950000762939453,68.625,32.04999923706055,75.73999786376953,19100.0,6.83,6.6,6.83,6.23,0.0,0.0,0.0,0.0,-1.583333969116211,19059600.0,-0.009999999999999995,-0.009999999999999995,0.0,0.0,0.0,0.0,0.0,3.2700004577636737,1.515625,0.0,0.0,0.0,-0.08000000000000007,-0.09000000000000075,-0.08000000000000007,-0.0699999999999994,0.0,0.0,0.0,0.0,1
1996-12-31 00:00:00+00:00,0.0249432110594751,0.0927230046948355,0.040515590832927,0.0966057441253263,0.0460339063575124,-0.1991168205539943,-0.0216627398617306,-0.4460417088479449,4.7083330154418945,23929800.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,20.920000076293945,73.84375,32.04999923706055,75.73999786376953,19100.0,6.3,6.07,6.3,5.78,0.0,0.0,0.0,0.0,0.25,-27754800.0,0.009999999999999995,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,3.969999313354492,5.21875,0.0,0.0,0.0,-0.5300000000000002,-0.5299999999999994,-0.5300000000000002,-0.4500000000000002,0.0,0.0,0.0,0.0,1
1997-03-31 00:00:00+00:00,0.0116897321664202,0.6133598761335987,0.011842061301857,0.0468504068852349,0.1476793843515157,0.4677664219867591,0.2017268049335463,0.1132676863904271,5.6666669845581055,31102800.0,0.07,0.06,0.01,16.6667,0.0,0.0,0.0,22.13999938964844,75.375,32.04999923706055,75.73999786376953,19100.0,6.69,6.54,6.69,6.22,0.0,0.0,0.0,0.0,0.9583339691162109,7173000.0,0.010000000000000009,0.0,0.01,16.6667,0.0,0.0,0.0,1.2199993133544957,1.53125,0.0,0.0,0.0,0.39000000000000057,0.46999999999999975,0.39000000000000057,0.4399999999999995,0.0,0.0,0.0,0.0,1
1997-06-30 00:00:00+00:00,0.0091911683828596,0.9728915662650602,0.017986284269697,1.1193600575229192,0.0253004988643016,1.2513462248418263,0.1186610478864424,1.686934524487796,5.71875,33907800.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,21.530000686645508,88.3125,32.04999923706055,75.73999786376953,19100.0,6.49,6.38,6.49,6.09,0.0,0.0,0.0,0.0,0.05208301544189453,2805000.0,0.0,0.010000000000000009,-0.01,-16.6667,0.0,0.0,0.0,-0.6099987030029332,12.9375,0.0,0.0,0.0,-0.20000000000000018,-0.16000000000000014,-0.20000000000000018,-0.1299999999999999,0.0,0.0,0.0,0.0,1
1997-09-30 00:00:00+00:00,0.0091212389775448,0.3826749167063303,0.0680145021100309,0.212072042836281,0.1344703274409806,0.3378944729018161,0.1954371658396985,0.3730439790704229,6.75,36662400.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,22.90999984741211,94.375,32.04999923706055,75.73999786376953,19100.0,6.21,6.11,6.21,5.88,0.0,0.0,0.0,0.0,1.03125,2754600.0,-0.010000000000000009,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,1.3799991607666016,6.0625,0.0,0.0,0.0,-0.28000000000000025,-0.2699999999999996,-0.28000000000000025,-0.20999999999999996,0.0,0.0,0.0,0.0,1
1997-12-31 00:00:00+00:00,0.0340747286636407,0.6348854397634887,0.075247568451158,-0.0896869598617246,0.1212251995671583,-0.1036449879445924,0.2125385439314729,-0.1813059091923168,7.5416669845581055,22230000.0,0.08,0.07,0.01,14.2857,0.0,0.0,0.0,24.010000228881836,97.0625,32.04999923706055,75.73999786376953,19100.0,5.81,5.77,5.81,5.72,0.0,0.0,0.0,0.0,0.7916669845581055,-14432400.0,0.020000000000000004,0.010000000000000009,0.01,14.2857,0.0,0.0,0.0,1.1000003814697266,2.6875,0.0,0.0,0.0,-0.40000000000000036,-0.34000000000000075,-0.40000000000000036,-0.16000000000000014,0.0,0.0,0.0,0.0,1
1998-03-31 00:00:00+00:00,0.0014421690222094,0.2278401997503121,0.0116943160184933,-0.1381249361006032,0.0360674000835537,-0.2460536318511783,0.1197979769152346,-0.2331193001341813,7.75,29939400.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,24.219999313354492,109.9375,32.04999923706055,75.73999786376953,19100.0,5.65,5.61,5.65,5.56,0.0,0.0,0.0,0.0,0.20833301544189453,7709400.0,0.0,0.009999999999999995,-0.01,-14.2857,0.0,0.0,0.0,0.20999908447265625,12.875,0.0,0.0,0.0,-0.15999999999999925,-0.15999999999999925,-0.15999999999999925,-0.16000000000000014,0.0,0.0,0.0,0.0,1
1998-06-30 00:00:00+00:00,0.0267834793491865,0.4164358264081256,0.0520016755430555,0.2102245831799295,0.1307162918337156,0.59095623314665,0.1959048050252383,0.5259674767543072,9.15625,25001200.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,19.709999084472656,113.3125,32.04999923706055,75.73999786376953,19100.0,5.5,5.52,5.5,5.52,0.0,0.0,0.0,0.0,1.40625,-4938200.0,0.009999999999999995,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,-4.510000228881836,3.375,0.0,0.0,0.0,-0.15000000000000036,-0.09000000000000075,-0.15000000000000036,-0.040000000000000036,0.0,0.0,0.0,0.0,1
1998-09-30 00:00:00+00:00,0.0462004544306992,-0.6448430493273543,0.0653869226154769,-0.4558446317332356,0.0432739377325239,-0.5313178070302329,0.1086488342332781,-0.5666935152961201,9.25,17056000.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,40.95000076293945,101.75,32.04999923706055,75.73999786376953,19100.0,4.81,4.62,4.81,4.67,0.0,0.0,0.0,0.0,0.09375,-7945200.0,-0.009999999999999995,-0.009999999999999995,0.0,0.0,0.0,0.0,0.0,21.240001678466797,-11.5625,0.0,0.0,0.0,-0.6900000000000004,-0.8999999999999995,-0.6900000000000004,-0.8499999999999996,0.0,0.0,0.0,0.0,1
1998-12-31 00:00:00+00:00,0.0302389511524635,1.4348561759729273,0.0344827586206897,0.8153147470669863,0.1160901198563775,0.3892345318802025,0.1793445255088656,0.5046442865690369,10.875,30069600.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,24.420000076293945,123.3125,32.04999923706055,75.73999786376953,19100.0,4.65,4.45,4.65,4.51,0.0,0.0,0.0,0.0,1.625,13013600.0,0.009999999999999995,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,-16.530000686645508,21.5625,0.0,0.0,0.0,-0.15999999999999925,-0.16999999999999993,-0.15999999999999925,-0.16000000000000014,0.0,0.0,0.0,0.0,0
1999-03-31 00:00:00+00:00,0.0189314261674379,-0.2322477613642845,-0.0007220216606498,0.3874792563553718,0.0301707005797065,0.6290474397590362,0.094652844063495,0.7781682001017153,10.8125,34298800.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,23.260000228881836,128.375,32.04999923706055,75.73999786376953,19100.0,5.23,5.14,5.23,5.05,0.0,0.0,0.0,0.0,-0.0625,4229200.0,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,-1.1599998474121094,5.0625,0.0,0.0,0.0,0.5800000000000001,0.6899999999999995,0.5800000000000001,0.54,0.0,0.0,0.0,0.0,0
1999-06-30 00:00:00+00:00,-0.01029880747783,0.0422067131937521,-0.0287078622585416,-0.2471010027449443,-0.0910824778606584,-0.3955475601529121,-0.1250524586237627,-0.3218970736629667,8.6875,37921600.0,0.11,0.1,0.01,10.0,0.0,0.0,0.0,21.09000015258789,137.0,32.04999923706055,75.73999786376953,19100.0,5.9,5.81,5.9,5.62,0.0,0.0,0.0,0.0,-2.125,3622800.0,0.009999999999999995,0.0,0.01,10.0,0.0,0.0,0.0,-2.1700000762939453,8.625,0.0,0.0,0.0,0.6699999999999999,0.6699999999999999,0.6699999999999999,0.5700000000000003,0.0,0.0,0.0,0.0,1
1999-09-30 00:00:00+00:00,0.0696598775822608,0.5285610990600145,0.1517234633718415,0.3924245176253615,0.2673805255601972,1.1314759497822042,0.2580201582190425,1.112985126840593,12.390625,46072400.0,0.11,0.1,0.01,10.0,0.0,0.0,0.0,25.40999984741211,128.75,32.04999923706055,75.73999786376953,19100.0,5.92,5.8,5.92,5.66,0.0,0.0,0.0,0.0,3.703125,8150800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.319999694824219,-8.25,0.0,0.0,0.0,0.019999999999999574,-0.009999999999999787,0.019999999999999574,0.040000000000000036,0.0,0.0,0.0,0.0,0
1999-12-31 00:00:00+00:00,0.0070667521429223,-0.3580163043478261,-0.0263633824522759,-0.5819139052338185,-0.0352090574590484,-0.6129143250372749,0.0506361012347017,-0.5694725950703726,10.65625,39666400.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,24.63999938964844,146.875,32.04999923706055,75.73999786376953,19100.0,6.28,6.19,6.28,6.1,0.0,0.0,0.0,0.0,-1.734375,-6406000.0,0.0,0.009999999999999995,-0.01,-10.0,0.0,0.0,0.0,-0.7700004577636683,18.125,0.0,0.0,0.0,0.3600000000000003,0.39000000000000057,0.3600000000000003,0.4399999999999995,0.0,0.0,0.0,0.0,0
2000-03-31 00:00:00+00:00,0.0016366612111292,0.9900744416873448,0.0459750324522874,0.1071231363887355,-0.0734370203946541,0.3464408297269064,-0.0910178653465291,0.3713525751650544,9.5625,46775200.0,0.13,0.12,0.01,8.3333,0.0,0.0,0.0,24.11000061035156,150.375,32.04999923706055,75.73999786376953,19100.0,6.26,6.5,6.26,6.53,0.0,0.0,0.0,0.0,-1.09375,7108800.0,0.020000000000000004,0.009999999999999995,0.01,8.3333,0.0,0.0,0.0,-0.5299987792968821,3.5,0.0,0.0,0.0,-0.020000000000000462,0.3099999999999996,-0.020000000000000462,0.4300000000000006,0.0,0.0,0.0,0.0,1
2000-06-30 00:00:00+00:00,-0.0022271714922048,1.1309678868178756,-0.0102592611310456,2.025892857142857,0.1341252915518003,2.623565471523273,0.1539843961991979,2.8710659995113734,12.75,45499200.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,19.540000915527344,145.28125,32.04999923706055,75.73999786376953,19100.0,6.1,6.3,6.1,6.48,0.0,0.0,0.0,0.0,3.1875,-1276000.0,0.0,0.010000000000000009,-0.01,-8.3333,0.0,0.0,0.0,-4.569999694824215,-5.09375,0.0,0.0,0.0,-0.16000000000000014,-0.20000000000000018,-0.16000000000000014,-0.04999999999999982,0.0,0.0,0.0,0.0,0
2000-09-30 00:00:00+00:00,-0.0277777777777777,-0.4127715324148423,-0.008856054696462,-0.3748819046419349,-0.0841798435600702,-0.5089982630109277,-0.0131146877332173,-0.4554797965173872,11.25,49647200.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,20.56999969482422,143.625,30.86000061035156,75.73999786376953,19100.0,5.8,5.93,5.8,6.08,0.0,0.0,0.0,0.0,-1.5,4148000.0,-0.010000000000000009,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,1.029998779296875,-1.65625,-1.189998626708988,0.0,0.0,-0.2999999999999998,-0.3700000000000001,-0.2999999999999998,-0.40000000000000036,0.0,0.0,0.0,0.0,1
2000-12-31 00:00:00+00:00,0.0371787862219792,-0.0097489539748953,0.0812608059582391,0.1195117105582657,0.251876660122416,0.2129534773405828,0.3047381340704366,0.0320530322429661,16.9375,32816000.0,0.14,0.13,0.01,7.6923,0.0,0.0,0.0,26.850000381469727,131.1875,26.799999237060547,75.73999786376953,19100.0,5.24,5.17,5.24,5.35,0.0,0.0,0.0,0.0,5.6875,-16831200.0,0.020000000000000018,0.010000000000000009,0.01,7.6923,0.0,0.0,0.0,6.280000686645508,-12.4375,-4.060001373291012,0.0,0.0,-0.5599999999999996,-0.7599999999999998,-0.5599999999999996,-0.7300000000000004,0.0,0.0,0.0,0.0,0
2001-03-31 00:00:00+00:00,0.0138357374153665,0.7881512971441029,-0.0205706702057066,1.4134498206347297,-0.0125328932697025,0.970827473754538,0.0962261519323626,0.7244790751104805,15.375,25683600.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,28.63999938964844,116.69000244140624,26.399999618530273,75.73999786376953,19100.0,4.89,4.64,4.89,4.34,0.0,0.0,0.0,0.0,-1.5625,-7132400.0,0.009999999999999981,0.01999999999999999,-0.01,-7.6923,0.0,0.0,0.0,1.7899990081787145,-14.497497558593764,-0.39999961853027344,0.0,0.0,-0.35000000000000053,-0.5300000000000002,-0.35000000000000053,-1.0099999999999998,0.0,0.0,0.0,0.0,1
2001-06-30 00:00:00+00:00,0.0072820745459008,0.96134628075799,-0.0117492005974502,0.1138456157007758,0.0396129298699926,0.4116901965958569,0.067669390173939,0.3245059347254477,16.5,27957000.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,19.059999465942383,122.5999984741211,26.25,75.73999786376953,19100.0,5.28,4.81,5.28,4.08,0.0,0.0,0.0,0.0,1.125,2273400.0,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,-9.579999923706058,5.909996032714858,-0.14999961853027344,0.0,0.0,0.39000000000000057,0.16999999999999993,0.39000000000000057,-0.2599999999999998,0.0,0.0,0.0,0.0,1
2001-09-30 00:00:00+00:00,0.0560308041061212,0.0473661852166525,0.0663452481951121,-0.4063017975895684,0.0835581807479501,0.0596401249247872,0.1377509087256562,0.5178197351792918,18.43000030517578,68836800.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,31.93000030517578,104.44000244140624,23.43000030517578,75.73999786376953,19100.0,4.73,4.12,4.73,3.12,0.0,0.0,0.0,0.0,1.9300003051757812,40879800.0,-0.01999999999999999,-0.01999999999999999,0.0,0.0,0.0,0.0,0.0,12.870000839233398,-18.159996032714858,-2.8199996948242188,0.0,0.0,-0.5499999999999998,-0.6899999999999995,-0.5499999999999998,-0.96,0.0,0.0,0.0,0.0,1
2001-12-31 00:00:00+00:00,0.0097268797752615,0.5766241299303944,0.0477141296252211,0.2398884536784742,0.1063690521187672,-0.1745557098721691,0.1728577904542778,0.0909772030187854,20.46500015258789,37267000.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,23.799999237060547,114.3000030517578,19.84000015258789,75.73999786376953,19100.0,5.09,4.39,5.09,3.11,0.0,0.0,0.0,0.0,2.0349998474121094,-31569800.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,-8.130001068115234,9.860000610351562,-3.5900001525878906,0.0,0.0,0.35999999999999943,0.2699999999999996,0.35999999999999943,-0.010000000000000231,0.0,0.0,0.0,0.0,1
2002-03-31 00:00:00+00:00,0.0456361974232427,0.4078782093151786,0.076448423161692,0.4788498245181948,0.095001992393509,0.4675726209534518,0.1621698896485208,0.0849447243444768,21.864999771118164,31083600.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,17.399999618530273,114.5199966430664,26.229999542236328,75.73999786376953,19100.0,5.28,4.74,5.28,3.56,0.0,0.0,0.0,0.0,1.3999996185302734,-6183400.0,0.009999999999999981,0.009999999999999981,0.0,0.0,0.0,0.0,0.0,-6.399999618530273,0.21999359130860796,6.3899993896484375,0.0,0.0,0.1900000000000004,0.35000000000000053,0.1900000000000004,0.4500000000000002,0.0,0.0,0.0,0.0,1
2002-06-30 00:00:00+00:00,0.002589673555926,0.1565436543654366,0.0121669548728946,0.2297234529083894,0.1028064197982966,0.4649640861931364,0.191361705066498,0.6011521813716463,25.165000915527344,42735600.0,0.2,0.19,0.01,5.2632,0.0,0.0,0.0,25.399999618530273,98.95999908447266,26.86000061035156,75.73999786376953,19100.0,4.93,4.19,4.93,2.99,0.0,0.0,0.0,0.0,3.3000011444091797,11652000.0,0.020000000000000018,0.010000000000000009,0.01,5.2632,0.0,0.0,0.0,8.0,-15.55999755859375,0.6300010681152308,0.0,0.0,-0.35000000000000053,-0.5499999999999998,-0.35000000000000053,-0.5699999999999998,0.0,0.0,0.0,0.0,1
2002-09-30 00:00:00+00:00,-0.0089626496923085,-0.4391277503367759,0.032250252508936,-0.3138558656711634,0.0537513423325301,-0.2779666732233681,0.1205854297855447,-0.1312168542915926,25.59000015258789,50414600.0,0.19,0.18,0.01,5.5556,0.0,0.0,0.0,39.689998626708984,81.79000091552734,30.469999313354492,75.73999786376953,19100.0,3.87,2.94,3.87,2.0,0.0,0.0,0.0,0.0,0.4249992370605469,7679000.0,-0.010000000000000009,-0.010000000000000009,0.0,0.29239999999999977,0.0,0.0,0.0,14.289999008178711,-17.169998168945312,3.6099987030029332,0.0,0.0,-1.0599999999999996,-1.2500000000000004,-1.0599999999999996,-0.9900000000000002,0.0,0.0,0.0,0.0,0
2002-12-31 00:00:00+00:00,-0.0087733097404761,-0.3278257242773268,0.0172172254410023,-0.7643950207817289,-0.0940993932424358,-0.5610657480719125,-0.0869269889992032,-0.4153427755645099,21.8700008392334,102983000.0,0.2,0.21,-0.01,-4.7619,0.0,0.0,0.0,28.6200008392334,88.2300033569336,31.200000762939453,75.73999786376953,19100.0,4.03,3.03,4.03,1.84,0.0,0.0,0.0,0.0,-3.719999313354492,52568400.0,0.010000000000000009,0.03,-0.02,-10.317499999999999,0.0,0.0,0.0,-11.069997787475586,6.44000244140625,0.7300014495849609,0.0,0.0,0.16000000000000014,0.08999999999999986,0.16000000000000014,-0.15999999999999992,0.0,0.0,0.0,0.0,1
2003-03-31 00:00:00+00:00,0.0012456838003133,0.0685691993758252,0.0401757472278867,-0.076641032932592,0.0699338221199689,-0.3272568041355272,-0.0070870827018894,-0.1036518215056605,22.96500015258789,63076800.0,0.22,0.21,0.01,4.7619,0.0,0.0,0.0,29.149999618530273,84.73999786376953,31.040000915527344,75.73999786376953,19100.0,3.81,2.78,3.81,1.57,0.0,0.0,0.0,0.0,1.0949993133544922,-39906200.0,0.01999999999999999,0.0,0.02,9.5238,0.0,0.0,0.0,0.529998779296875,-3.4900054931640625,-0.15999984741210938,0.0,0.0,-0.2200000000000002,-0.25,-0.2200000000000002,-0.27,0.0,0.0,0.0,0.0,0
2003-06-30 00:00:00+00:00,0.0037269021326775,0.7058773254323238,0.0340743826117275,0.5898150729486107,0.0618889847430341,0.2648731775120512,0.0314366384844104,0.2343177070223002,22.700000762939453,94005800.0,0.25,0.24,0.01,4.1667,0.0,0.0,0.0,19.520000457763672,97.62999725341795,30.190000534057617,75.73999786376953,19100.0,3.33,2.27,3.33,1.23,0.0,0.0,0.0,0.0,-0.2649993896484375,30929000.0,0.03,0.03,0.0,-0.5952000000000002,0.0,0.0,0.0,-9.629999160766602,12.889999389648423,-0.8500003814697266,0.0,0.0,-0.48,-0.5099999999999998,-0.48,-0.3400000000000001,0.0,0.0,0.0,0.0,1
