Date,Open,High,Low,Close,Adj Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook
1994-07-22,2.466315984725952,2.482980966567993,2.466315984725952,2.466315984725952,0.3312624990940094,10617758,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-07-25,2.466315984725952,2.482980966567993,2.466315984725952,2.482980966567993,0.3335009217262268,1039648,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-07-26,2.466315984725952,2.482980966567993,2.466315984725952,2.466315984725952,0.3312624990940094,536326,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-07-27,2.482980966567993,2.482980966567993,2.466315984725952,2.466315984725952,0.3312624990940094,279790,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-07-28,2.466315984725952,2.482980966567993,2.466315984725952,2.466315984725952,0.3312624990940094,626339,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-07-29,2.466315984725952,2.482980966567993,2.466315984725952,2.466315984725952,0.3312624990940094,149271,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-01,2.466315984725952,2.482980966567993,2.466315984725952,2.466315984725952,0.3312624990940094,162773,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-02,2.466315984725952,2.482980966567993,2.466315984725952,2.466315984725952,0.3312624990940094,450064,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-03,2.466315984725952,2.482980966567993,2.466315984725952,2.482980966567993,0.3335009217262268,281290,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-04,2.466315984725952,2.466315984725952,2.432987928390503,2.432987928390503,0.3267861902713775,4154090,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-05,2.432987928390503,2.4496519565582275,2.432987928390503,2.432987928390503,0.3267861902713775,979639,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-08,2.432987928390503,2.4496519565582275,2.432987928390503,2.432987928390503,0.3267861902713775,380304,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-09,2.4496519565582275,2.4496519565582275,2.432987928390503,2.4496519565582275,0.3290242552757263,612837,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-10,2.432987928390503,2.432987928390503,2.3996589183807373,2.3996589183807373,0.3223094046115875,1005143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-11,2.3996589183807373,2.432987928390503,2.3829948902130127,2.3829948902130127,0.3200711905956268,507822,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-12,2.3996589183807373,2.3996589183807373,2.3829948902130127,2.3996589183807373,0.3223094046115875,642841,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-15,2.3829948902130127,2.4163239002227783,2.3829948902130127,2.3996589183807373,0.3223094046115875,181526,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-16,2.432987928390503,2.432987928390503,2.3996589183807373,2.4163239002227783,0.3245478272438049,824367,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-17,2.4163239002227783,2.4163239002227783,2.3996589183807373,2.3996589183807373,0.3223094046115875,696099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-18,2.3996589183807373,2.4163239002227783,2.3996589183807373,2.4163239002227783,0.3245478272438049,336798,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-19,2.3996589183807373,2.4163239002227783,2.3829948902130127,2.3996589183807373,0.3223094046115875,405058,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-22,2.3996589183807373,2.3996589183807373,2.3829948902130127,2.3996589183807373,0.3223094046115875,270788,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-23,2.3829948902130127,2.3996589183807373,2.3829948902130127,2.3829948902130127,0.3200711905956268,204029,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-24,2.3829948902130127,2.4163239002227783,2.3829948902130127,2.3996589183807373,0.3223094046115875,483069,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-25,2.4163239002227783,2.432987928390503,2.3996589183807373,2.4163239002227783,0.3245478272438049,384805,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-26,2.4163239002227783,2.432987928390503,2.4163239002227783,2.432987928390503,0.3267861902713775,356301,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-29,2.432987928390503,2.4496519565582275,2.4163239002227783,2.432987928390503,0.3267861902713775,339798,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-30,2.4496519565582275,2.466315984725952,2.432987928390503,2.466315984725952,0.3312624990940094,272289,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-08-31,2.466315984725952,2.466315984725952,2.4496519565582275,2.4496519565582275,0.3290242552757263,198028,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-01,2.466315984725952,2.466315984725952,2.432987928390503,2.432987928390503,0.3267861902713775,261037,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-02,2.4496519565582275,2.4496519565582275,2.4163239002227783,2.432987928390503,0.3267861902713775,267038,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-06,2.4496519565582275,2.4496519565582275,2.3996589183807373,2.3996589183807373,0.3223094046115875,87012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-07,2.3996589183807373,2.4163239002227783,2.3996589183807373,2.3996589183807373,0.3223094046115875,249035,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-08,2.3996589183807373,2.4163239002227783,2.3829948902130127,2.4163239002227783,0.3245478272438049,429061,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-09,2.4163239002227783,2.432987928390503,2.349666118621826,2.432987928390503,0.3267861902713775,248285,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-12,2.3996589183807373,2.432987928390503,2.3996589183807373,2.3996589183807373,0.3223094046115875,258037,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-13,2.4163239002227783,2.432987928390503,2.3996589183807373,2.4163239002227783,0.3245478272438049,339798,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-14,2.4163239002227783,2.432987928390503,2.366331100463867,2.366331100463867,0.3178330659866333,271539,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-15,2.3829948902130127,2.4163239002227783,2.3829948902130127,2.3996589183807373,0.3223094046115875,870874,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-16,2.3996589183807373,2.3996589183807373,2.366331100463867,2.366331100463867,0.3178330659866333,192027,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-19,2.366331100463867,2.3829948902130127,2.3330020904541016,2.366331100463867,0.3178330659866333,537076,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-20,2.349666118621826,2.349666118621826,2.299673080444336,2.316338062286377,0.3111183047294616,544577,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-21,2.299673080444336,2.3330020904541016,2.2663450241088867,2.2830090522766113,0.3066417276859283,933883,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-22,2.2830090522766113,2.349666118621826,2.2830090522766113,2.349666118621826,0.3155947029590606,628589,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-23,2.349666118621826,2.366331100463867,2.3330020904541016,2.3330020904541016,0.3133565187454223,328547,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-26,2.366331100463867,2.366331100463867,2.3330020904541016,2.366331100463867,0.3178330659866333,276039,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-27,2.366331100463867,2.432987928390503,2.349666118621826,2.349666118621826,0.3155947029590606,456815,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-28,2.366331100463867,2.366331100463867,2.3330020904541016,2.3330020904541016,0.3133565187454223,271539,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-29,2.3330020904541016,2.366331100463867,2.316338062286377,2.349666118621826,0.3155947029590606,198028,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-09-30,2.316338062286377,2.3330020904541016,2.299673080444336,2.316338062286377,0.3111183047294616,211530,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-03,2.299673080444336,2.316338062286377,2.2830090522766113,2.2830090522766113,0.3066417276859283,183026,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-04,2.299673080444336,2.316338062286377,2.199687957763672,2.233016014099121,0.2999269664287567,455315,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-05,2.233016014099121,2.2830090522766113,2.233016014099121,2.2830090522766113,0.3066417276859283,171024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-06,2.2663450241088867,2.299673080444336,2.2663450241088867,2.299673080444336,0.3088797926902771,246785,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-07,2.299673080444336,2.3330020904541016,2.2830090522766113,2.316338062286377,0.3111183047294616,139520,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-10,2.349666118621826,2.366331100463867,2.349666118621826,2.349666118621826,0.3155947029590606,90763,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-11,2.3829948902130127,2.3996589183807373,2.366331100463867,2.3829948902130127,0.3200711905956268,235533,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-12,2.3996589183807373,2.3996589183807373,2.366331100463867,2.3829948902130127,0.3200711905956268,107265,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-13,2.3829948902130127,2.4163239002227783,2.366331100463867,2.3829948902130127,0.3200711905956268,107265,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-14,2.3829948902130127,2.3829948902130127,2.366331100463867,2.366331100463867,0.3178330659866333,82512,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-17,2.366331100463867,2.3829948902130127,2.349666118621826,2.3829948902130127,0.3200711905956268,54758,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-18,2.366331100463867,2.3829948902130127,2.349666118621826,2.366331100463867,0.3178330659866333,78761,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-19,2.366331100463867,2.4163239002227783,2.366331100463867,2.3996589183807373,0.3223094046115875,330047,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-20,2.3996589183807373,2.4163239002227783,2.3829948902130127,2.3996589183807373,0.3223094046115875,521324,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-21,2.3996589183807373,2.3996589183807373,2.366331100463867,2.3996589183807373,0.3223094046115875,295542,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-24,2.3996589183807373,2.3996589183807373,2.366331100463867,2.366331100463867,0.3178330659866333,58508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-25,2.366331100463867,2.3996589183807373,2.366331100463867,2.3829948902130127,0.3200711905956268,36755,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-26,2.366331100463867,2.3829948902130127,2.366331100463867,2.366331100463867,0.3178330659866333,96014,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-27,2.366331100463867,2.4163239002227783,2.366331100463867,2.3996589183807373,0.3223094046115875,920381,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-28,2.3996589183807373,2.4163239002227783,2.3996589183807373,2.3996589183807373,0.3223094046115875,99014,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-10-31,2.4163239002227783,2.432987928390503,2.3996589183807373,2.432987928390503,0.3267861902713775,504072,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-01,2.4163239002227783,2.432987928390503,2.3996589183807373,2.3996589183807373,0.3223094046115875,267038,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-02,2.3996589183807373,2.432987928390503,2.3996589183807373,2.4163239002227783,0.3245478272438049,276039,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-03,2.4163239002227783,2.432987928390503,2.3996589183807373,2.4163239002227783,0.3245478272438049,381804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-04,2.4163239002227783,2.432987928390503,2.3996589183807373,2.3996589183807373,0.3223094046115875,160523,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-07,2.3996589183807373,2.3996589183807373,2.366331100463867,2.3829948902130127,0.3200711905956268,187527,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-08,2.349666118621826,2.366331100463867,2.316338062286377,2.349666118621826,0.3207992315292358,211530,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-09,2.366331100463867,2.366331100463867,2.3330020904541016,2.3330020904541016,0.3185240924358368,143270,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-10,2.3330020904541016,2.349666118621826,2.3330020904541016,2.349666118621826,0.3207992315292358,131269,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-11,2.3330020904541016,2.349666118621826,2.316338062286377,2.3330020904541016,0.3185240924358368,63759,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-14,2.3330020904541016,2.366331100463867,2.3330020904541016,2.3330020904541016,0.3185240924358368,168024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-15,2.3330020904541016,2.366331100463867,2.316338062286377,2.366331100463867,0.3230745196342468,569331,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-16,2.349666118621826,2.366331100463867,2.3330020904541016,2.349666118621826,0.3207992315292358,103515,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-17,2.349666118621826,2.3829948902130127,2.349666118621826,2.366331100463867,0.3230745196342468,315795,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-18,2.366331100463867,2.3996589183807373,2.366331100463867,2.366331100463867,0.3230745196342468,195778,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-21,2.3996589183807373,2.3996589183807373,2.366331100463867,2.3829948902130127,0.3253495991230011,339048,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-22,2.366331100463867,2.366331100463867,2.299673080444336,2.299673080444336,0.3139736652374267,207780,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-23,2.2830090522766113,2.316338062286377,2.233016014099121,2.316338062286377,0.3162490427494049,271539,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-25,2.316338062286377,2.3330020904541016,2.299673080444336,2.299673080444336,0.3139736652374267,37505,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1994-11-28,2.299673080444336,2.299673080444336,2.2830090522766113,2.2830090522766113,0.3116986453533172,81012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
