Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,price_change_term_7,price_change_term_30,price_change_term_120,price_change_term_240,Symbol,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year
2024-10-14,0.009669902858632727,-0.13814487583265975,0.0066717471508339005,-0.23568476935010862,0.05460830425690572,-0.37251370937003586,0.1459043304928784,-0.36842631997826847,0.051209024606577946,0.0,0.0,0.0,ISRG,487.6099853515625,883500.0,1.78,1.54,0.24,15.5844,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0024287004918745,0.0027950039223559,1.0,1.0,19.700000762939453,584.3200073242188,73.83000183105469,77.45999908447266,66145.0,,,,
2024-10-15,-0.008234875339294645,0.2119466343238327,-0.011859804611685773,0.13754543800941826,0.0333480522090214,-0.07090539501671946,0.12303896228818273,-0.06020486781708357,0.06930424807722413,0.0,0.0,0.0,ISRG,478.4700012207031,1313300.0,1.78,1.54,0.24,15.5844,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0024287004918745,0.0027950039223559,0.5,0.5666666666666668,20.63999938964844,579.780029296875,70.58000183105469,74.25,67220.0,,,,
2024-10-16,-0.013697136760489356,-0.024866737382010645,-0.015394013207106884,-0.09392866707809819,0.027861926204662296,-0.2667671794388561,0.11736017976221508,-0.2556231838999366,0.07276693372135745,0.0,0.0,0.0,ISRG,476.5899963378906,1037500.0,1.78,1.54,0.24,15.5844,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0024287004918745,0.0027950039223559,0.5,0.75,19.579999923706055,582.2999877929688,70.38999938964844,74.22000122070312,67925.0,,,,
2024-10-17,-0.017565301030810415,0.6390562248995983,-0.02110303210589295,0.6736056134275737,0.020577846003538076,0.37683779459182554,0.1094649579962687,0.4027301962119681,0.07842018245611326,0.0,0.0,0.0,ISRG,473.7300109863281,1959000.0,1.84,1.63,0.21,12.8834,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0024287004918745,0.0027950039223559,0.525,0.5,19.11000061035156,582.3499755859375,70.66999816894531,74.44999694824219,66905.0,,,,
2024-10-18,0.07101235596496004,1.5002551783608753,0.07323717822520812,2.2495263509006,0.12010262347483333,1.7893893744092184,0.21839399038671511,1.8716047723309506,-0.009287204506822189,0.0,0.0,0.0,ISRG,521.1500244140625,4059200.0,1.84,1.63,0.21,12.8834,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0024287004918745,0.0027950039223559,0.85,0.9222222222222224,18.030000686645508,584.5900268554688,69.22000122070312,73.05999755859375,68785.0,,,,
2024-10-21,0.05545462322165994,-0.21862241201489926,0.06563389190822486,0.04314302327742532,0.11270729105022233,-0.10259846260674653,0.21098532953442622,-0.07382363641935676,-0.00980990240915125,0.0,0.0,0.0,ISRG,518.8599853515625,1309600.0,1.84,1.63,0.21,12.8834,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0024287004918745,0.0027950039223559,0.85,0.9222222222222224,18.3700008392334,583.6300048828125,70.55999755859375,74.29000091552734,67790.0,,,,
2024-10-22,0.0427731277382692,-0.21112100541012802,0.06042618813225092,0.0591319039636193,0.10748172337745053,-0.08225045703144299,0.20578996638059144,-0.05166421207658316,-0.026396142342240303,0.0,0.0,0.0,ISRG,517.5,1341500.0,1.84,1.63,0.21,12.8834,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0019574600979287,0.0055253168557205,0.4499999999999999,0.4,18.200000762939453,583.3200073242188,72.08999633789062,76.04000091552734,67490.0,,,,
2024-10-23,0.025488180025100646,-0.354206308020527,0.048793542139745044,-0.11296262563062813,0.0949327994093856,-0.23224041842897195,0.19231289586489783,-0.20684598924127506,-0.012173749549154511,0.0,0.0,0.0,ISRG,512.5800170898438,1120000.0,1.84,1.63,0.21,12.8834,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0019574600979287,2.044830111796439e-05,0.6333333333333333,0.7000000000000001,19.239999771118164,577.989990234375,70.7699966430664,74.95999908447266,66360.0,,,,
2024-10-24,0.013977756359265861,-0.5434546113864378,0.04559317761669186,-0.3957686206023116,0.0908559890537871,-0.4800508737326498,0.18806510011105532,-0.46303922358438265,-0.008228585921270182,0.0,0.0,0.0,ISRG,511.6300048828125,755400.0,1.84,1.63,0.21,12.8834,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0019574600979287,2.044830111796439e-05,0.6,0.7666666666666666,19.079999923706055,579.239990234375,70.19000244140625,74.37999725341797,68215.0,,,,
2024-10-25,0.0034120680202339125,-0.4035343414100929,0.04333574040116576,-0.20896007216165505,0.08805953546341386,-0.3145736264605379,0.18524883047900084,-0.3013667125319786,0.0,0.0,0.0,0.0,ISRG,511.2699890136719,982200.0,1.84,1.63,0.21,12.8834,0.6140609636184857,0.2580227049253598,0.2525699472602127,0.0009406218514263,0.000772945782259,0.7,0.675,20.329999923706055,579.0399780273438,71.77999877929688,76.05000305175781,68430.5078125,,,,
