Date,Open,High,Low,Close,Adj Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook
1980-03-17,0.0,0.1913580000400543,0.1728399991989135,0.1728399991989135,0.1089835911989212,113400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-18,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,81000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-19,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1070370823144912,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-20,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1070370823144912,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-21,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,32400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-24,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,48600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-25,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1070370823144912,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-26,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,405000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-27,0.0,0.1851850003004074,0.1666669994592666,0.1666669994592666,0.1050912141799926,16200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-28,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,518400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-03-31,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1070370823144912,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-04-01,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1070370823144912,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-04-02,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,32400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-04-03,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,194400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-04-07,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1070370823144912,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-04-08,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1070370823144912,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-04-09,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1697530001401901,0.1070370823144912,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-04-10,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,16200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
1980-04-11,0.0,0.1882719993591308,0.1697530001401901,0.1697530001401901,0.1070370823144912,113400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
