Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,price_change_term_7,price_change_term_30,price_change_term_120,price_change_term_240,Symbol,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year
2024-10-23,-0.01071061030009302,-0.3886471791315534,0.04058224939936045,-0.44733663861060485,0.10840963260942997,-0.44029777846257384,0.10370160936966258,-0.4924087264647351,-0.08242517449742814,0.0,0.0,0.0,UBER,79.83000183105469,8689900.0,0.47,0.31,0.16,51.6129,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.6,0.55,19.239999771118164,577.989990234375,70.7699966430664,74.95999908447266,66360.0,,,,
2024-10-24,-0.02032002642197539,0.06693643922256634,0.01713386982001382,-0.029587747941502474,0.08692700625361453,-0.023636047181434354,0.08371844936384412,-0.09487761946671107,-0.06545033724397409,0.0,0.0,0.0,UBER,78.37999725341797,15220900.0,0.47,0.31,0.16,51.6129,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.2666666666666666,0.2666666666666666,19.079999923706055,579.239990234375,70.19000244140625,74.37999725341797,68215.0,,,,
2024-10-25,-0.022347758603193737,-0.17238493892578746,0.005036869660682615,-0.22146118923550406,0.075175185372933,-0.2483016268544508,0.07352128861018108,-0.2959685949855341,-0.05629995609314076,0.0,0.0,0.0,UBER,77.62000274658203,11727400.0,0.47,0.31,0.16,51.6129,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.5666666666666667,0.4333333333333333,20.329999923706055,579.0399780273438,71.77999877929688,76.05000305175781,68430.5078125,,,,
2024-10-28,-0.017559377479458443,-0.19655242544327275,0.003271516277538531,-0.3780949768875741,0.07490733228821199,-0.39815670585497953,0.07454886361551068,-0.43814306595376773,0.0,0.0,0.0,0.0,UBER,77.69000244140625,9311900.0,0.47,0.31,0.16,51.6129,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.5,0.4,19.799999237060547,580.8300170898438,67.37999725341797,71.41999816894531,70300.0,,,,
2024-10-29,0.0015715091730514462,0.24412497359124663,0.020076993305195096,-0.033266269569605676,0.09447899996919852,-0.06614089536064356,0.09535262171769258,-0.12408234781746003,0.0,0.0,0.0,0.0,UBER,79.20999908447266,14469600.0,0.47,0.31,0.16,51.6129,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.3999999999999999,0.1999999999999999,19.34000015258789,581.77001953125,67.20999908447266,71.12000274658203,73340.0,,,,
2024-10-30,0.006225446127034073,0.23261916558844878,0.02031291245435944,-0.005242512638673878,0.09616411067250769,-0.02933329996604299,0.09814265073810517,-0.09208192183671345,0.0,0.0,0.0,0.0,UBER,79.43000030517578,14997700.0,0.47,0.31,0.16,51.6129,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.65,0.8,20.350000381469727,580.010009765625,68.61000061035156,72.55000305175781,72535.0,,,,
2024-10-31,-0.0732437567479717,2.2378674678347155,-0.07320458346742478,2.853222765666321,-0.005865575131150411,2.9907555944245003,-0.0034302076968054478,2.8165410997916247,0.0,0.0,0.0,0.0,UBER,72.05000305175781,64047100.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.3625,0.575,23.15999984741211,568.6400146484375,69.26000213623047,73.16000366210938,70465.0,,,,
2024-11-01,-0.046277188134683137,0.437218775336245,-0.05748990591817282,0.954256711388533,0.01024109134862583,1.0552056819819482,0.013553244705002373,0.9862226663680584,0.0,0.0,0.0,0.0,UBER,73.25,33529000.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.6,0.55,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-03,-0.03708921567404,0.29233413926525664,-0.0568993408455688,0.8628916073665218,0.01015285721805857,1.0383341455976123,0.013951539457919774,0.9752290756736186,0.0,0.0,0.0,0.0,UBER,73.25,33529000.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.7,0.8,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-04,-0.029121626759731612,-0.43438972081128047,-0.055200380860590204,-0.1684875993283958,0.010064638498826212,-0.08817396654190918,0.014380582320393933,-0.1206013713729761,0.0,0.0,0.0,0.0,UBER,73.25,14933554.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.7,0.8,21.979999542236328,569.8099975585938,71.47000122070312,75.08000183105469,67680.0,,,,
2024-11-05,-0.029121626759731612,-0.43438972081128047,-0.055200380860590204,-0.1684875993283958,0.010064638498826212,-0.08817396654190918,0.014380582320393933,-0.1206013713729761,0.0,0.0,0.0,0.0,UBER,73.25,14933554.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.7,0.8,20.489999771118164,576.7000122070312,71.98999786376953,75.52999877929688,69860.0,,,,
2024-11-06,-0.029121626759731612,-0.43438972081128047,-0.055200380860590204,-0.1684875993283958,0.010064638498826212,-0.08817396654190918,0.014380582320393933,-0.1206013713729761,0.0,0.0,0.0,0.0,UBER,73.25,14933554.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.7,0.8,16.270000457763672,591.0399780273438,71.69000244140625,74.91999816894531,76875.0,,,,
2024-11-07,-0.029121626759731612,-0.43438972081128047,-0.055200380860590204,-0.1684875993283958,0.010064638498826212,-0.08817396654190918,0.014380582320393933,-0.1206013713729761,0.0,0.0,0.0,0.0,UBER,73.25,14933554.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.7,0.8,15.199999809265137,595.6099853515625,72.36000061035156,75.62999725341797,77180.0,,,,
2024-11-08,-0.029121626759731612,-0.43438972081128047,-0.055200380860590204,-0.1684875993283958,0.010064638498826212,-0.08817396654190918,0.014380582320393933,-0.1206013713729761,0.0,0.0,0.0,0.0,UBER,73.25,14933554.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.7,0.8,14.9399995803833,598.1900024414062,70.37999725341797,73.87000274658203,77360.0,,,,
2024-11-11,-0.029121626759731612,-0.43438972081128047,-0.055200380860590204,-0.1684875993283958,0.010064638498826212,-0.08817396654190918,0.014380582320393933,-0.1206013713729761,0.0,0.0,0.0,0.0,UBER,73.25,14933554.0,1.2,0.41,0.79,192.6829,0.2348945298534143,0.0948337504469074,0.2334644261708973,0.000633447368421,0.0007458868421052,0.7,0.8,14.970000267028809,598.760009765625,68.04000091552734,71.83000183105469,87735.0,,,,
