Unnamed: 0,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PM
2000-12-31 00:00:00+00:00,0.0854700854700854,-0.3745670225385528,-0.1158041308888372,0.1213227996347612,-0.1662487576705297,0.595567397587866,-0.2221513334183999,0.5119741446800538,15.875,15106200.0,0.52,0.48,0.04,8.3333,0.0,0.0,0.0,26.850000381469727,131.1875,26.799999237060547,75.73999786376953,19100.0,5.24,5.17,5.24,5.35,0.0,0.0,0.0,0.0,-2.25,7975900.0,-0.010000000000000009,0.019999999999999962,-0.030000000000000006,-6.8841,0.0,0.0,0.0,6.280000686645508,-12.4375,-4.060001373291012,0.0,0.0,-0.5599999999999996,-0.7599999999999998,-0.5599999999999996,-0.7300000000000004,0.0,0.0,0.0,0.0,0.09669290377399115
2001-03-31 00:00:00+00:00,0.0101119042175502,-0.1684958037443511,-0.0157168776889754,-0.3503016036486685,0.0203397117123835,-0.5273399313558293,-0.0601341561540104,-0.4095335725269092,17.40999984741211,18754100.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,28.63999938964844,116.69000244140624,26.399999618530273,75.73999786376953,19100.0,4.89,4.64,4.89,4.34,0.0,0.0,0.0,0.0,1.5349998474121094,3647900.0,-0.2,-0.15999999999999998,-0.04,-8.3333,0.0,0.0,0.0,1.7899990081787145,-14.497497558593764,-0.39999961853027344,0.0,0.0,-0.35000000000000053,-0.5300000000000002,-0.35000000000000053,-1.0099999999999998,0.0,0.0,0.0,0.0,0.039058030507499356
2001-06-30 00:00:00+00:00,0.0043623187241593,0.3972184772582133,-0.0772761966681493,0.0031619989539252,-0.0215274690740788,0.1611917844660728,0.0040029769392408,0.061645199910261,18.09000015258789,15886300.0,0.08,0.09,-0.01,-11.1111,0.0,0.0,0.0,19.059999465942383,122.5999984741211,26.25,75.73999786376953,19100.0,5.28,4.81,5.28,4.08,0.0,0.0,0.0,0.0,0.6800003051757812,-2867800.0,-0.24,-0.23,-0.01,-11.1111,0.0,0.0,0.0,-9.579999923706058,5.909996032714858,-0.14999961853027344,0.0,0.0,0.39000000000000057,0.16999999999999993,0.39000000000000057,-0.2599999999999998,0.0,0.0,0.0,0.0,-0.26312881087515555
2001-09-30 00:00:00+00:00,-0.0160286877463518,0.7361151924772259,-0.228334917205352,2.3888323786069914,-0.2768884004996135,2.4443824733713324,-0.2529393729053521,2.3628475296617673,13.329999923706056,14014200.0,0.12,0.1,0.02,20.0,0.0,0.0,0.0,31.93000030517578,104.44000244140624,23.43000030517578,75.73999786376953,19100.0,4.73,4.12,4.73,3.12,0.0,0.0,0.0,0.0,-4.760000228881834,-1872100.0,0.039999999999999994,0.010000000000000009,0.03,31.1111,0.0,0.0,0.0,12.870000839233398,-18.159996032714858,-2.8199996948242188,0.0,0.0,-0.5499999999999998,-0.6899999999999995,-0.5499999999999998,-0.96,0.0,0.0,0.0,0.0,0.2565641482271744
2001-12-31 00:00:00+00:00,0.0286892478583661,0.5355713928482121,0.0663808830593895,0.2903739841384635,0.0669620413593084,0.2853898376829525,-0.028769677522165,0.3860951582569462,16.75,17956400.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,23.799999237060547,114.3000030517578,19.84000015258789,75.73999786376953,19100.0,5.09,4.39,5.09,3.11,0.0,0.0,0.0,0.0,3.4200000762939435,3942200.0,-0.01999999999999999,0.0,-0.02,-20.0,0.0,0.0,0.0,-8.130001068115234,9.860000610351562,-3.5900001525878906,0.0,0.0,0.35999999999999943,0.2699999999999996,0.35999999999999943,-0.010000000000000231,0.0,0.0,0.0,0.0,-0.01253725877448694
2002-03-31 00:00:00+00:00,0.0140130154075949,0.3314755269739193,0.0232405257034836,0.0297606767072416,0.0436795058630048,0.0847890461571897,0.0179749796310725,0.0839595879161896,16.540000915527344,14278200.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,17.399999618530273,114.5199966430664,26.229999542236328,75.73999786376953,19100.0,5.28,4.74,5.28,3.56,0.0,0.0,0.0,0.0,-0.20999908447265625,-3678200.0,-0.08,-0.08,0.0,0.0,0.0,0.0,0.0,-6.399999618530273,0.21999359130860796,6.3899993896484375,0.0,0.0,0.1900000000000004,0.35000000000000053,0.1900000000000004,0.4500000000000002,0.0,0.0,0.0,0.0,-0.04474006552791579
2002-06-30 00:00:00+00:00,-0.0078047809258155,0.1666666666666666,-0.0607165361621957,-0.0242136697994906,-0.0494906395900301,-0.0546013243263554,-0.0180710690730068,0.0026212319790301,15.800000190734863,17178300.0,-0.14,-0.13,-0.01,-7.6923,0.0,0.0,0.0,25.399999618530273,98.95999908447266,26.86000061035156,75.73999786376953,19100.0,4.93,4.19,4.93,2.99,0.0,0.0,0.0,0.0,-0.7400007247924805,2900100.0,-0.16,-0.15,-0.01,-7.6923,0.0,0.0,0.0,8.0,-15.55999755859375,0.6300010681152308,0.0,0.0,-0.35000000000000053,-0.5499999999999998,-0.35000000000000053,-0.5699999999999998,0.0,0.0,0.0,0.0,-0.56202531691412
2002-09-30 00:00:00+00:00,0.0208640827981452,0.221937192271091,-0.1348197387310327,0.5545320560058954,-0.4104449963378772,0.3339492922912619,-0.5060945076120572,0.4831726637813854,6.920000076293945,22504000.0,-0.09,-0.07,-0.02,-28.5714,0.0,0.0,0.0,39.689998626708984,81.79000091552734,30.469999313354492,75.73999786376953,19100.0,3.87,2.94,3.87,2.0,0.0,0.0,0.0,0.0,-8.880000114440918,5325700.0,0.05000000000000002,0.06,-0.01,-20.8791,0.0,0.0,0.0,14.289999008178711,-17.169998168945312,3.6099987030029332,0.0,0.0,-1.0599999999999996,-1.2500000000000004,-1.0599999999999996,-0.9900000000000002,0.0,0.0,0.0,0.0,-0.09971098982848471
2002-12-31 00:00:00+00:00,0.0582383061818287,-0.0869660391519169,0.0085257953759964,-0.0249053192649969,-0.0914246794455017,0.2019287724567194,-0.414167794371272,0.2648976497346474,6.230000019073486,24231600.0,-0.04,-0.04,0.0,0.0,0.0,0.0,0.0,28.6200008392334,88.2300033569336,31.200000762939453,75.73999786376953,19100.0,4.03,3.03,4.03,1.84,0.0,0.0,0.0,0.0,-0.690000057220459,1727600.0,0.049999999999999996,0.030000000000000006,0.02,28.5714,0.0,0.0,0.0,-11.069997787475586,6.44000244140625,0.7300014495849609,0.0,0.0,0.16000000000000014,0.08999999999999986,0.16000000000000014,-0.15999999999999992,0.0,0.0,0.0,0.0,-0.5345104195041858
2003-03-31 00:00:00+00:00,-0.0509583546384875,-0.4492036942767798,0.0012660001839793,-0.4542749304393877,-0.3914665217645,-0.510158501803329,-0.5488136753291787,-0.4508164016292785,2.9000000953674316,28743300.0,-0.13,-0.11,-0.02,-18.1818,0.0,0.0,0.0,29.149999618530273,84.73999786376953,31.040000915527344,75.73999786376953,19100.0,3.81,2.78,3.81,1.57,0.0,0.0,0.0,0.0,-3.3299999237060547,4511700.0,-0.09,-0.07,-0.02,-18.1818,0.0,0.0,0.0,0.529998779296875,-3.4900054931640625,-0.15999984741210938,0.0,0.0,-0.2200000000000002,-0.25,-0.2200000000000002,-0.27,0.0,0.0,0.0,0.0,1.2758619612377442
