Date,Dividend
2011-12-08 00:00:00-05:00,0.35
2012-04-09 00:00:00-04:00,0.21
2012-06-28 00:00:00-04:00,0.22
2012-09-27 00:00:00-04:00,0.23
2012-12-13 00:00:00-05:00,0.24
2013-04-08 00:00:00-04:00,0.26
2013-06-13 00:00:00-04:00,0.27
2013-09-19 00:00:00-04:00,0.28
2013-12-12 00:00:00-05:00,0.29
2014-04-08 00:00:00-04:00,0.32
2014-06-13 00:00:00-04:00,0.34
2014-09-19 00:00:00-04:00,0.36
2014-12-12 00:00:00-05:00,0.38
2015-04-08 00:00:00-04:00,0.42
2015-06-15 00:00:00-04:00,0.44
2015-09-21 00:00:00-04:00,0.46
2015-12-14 00:00:00-05:00,0.49
2016-04-08 00:00:00-04:00,0.51
2016-06-15 00:00:00-04:00,0.53
2016-09-28 00:00:00-04:00,0.55
2016-12-23 00:00:00-05:00,0.58
2017-04-10 00:00:00-04:00,0.62
2017-06-15 00:00:00-04:00,0.64
2017-09-28 00:00:00-04:00,0.66
2017-12-27 00:00:00-05:00,0.7
2018-04-10 00:00:00-04:00,0.75
2018-06-18 00:00:00-04:00,0.77
2018-09-27 00:00:00-04:00,0.79
2018-12-26 00:00:00-05:00,0.84
2019-04-10 00:00:00-04:00,0.9
2019-06-18 00:00:00-04:00,0.92
2019-09-26 00:00:00-04:00,0.95
2019-12-26 00:00:00-05:00,1.01
2020-04-13 00:00:00-04:00,1.08
2020-06-18 00:00:00-04:00,1.1
2020-09-25 00:00:00-04:00,1.14
2020-12-24 00:00:00-05:00,1.21
2021-04-12 00:00:00-04:00,1.24
2021-06-17 00:00:00-04:00,1.27
2021-09-27 00:00:00-04:00,1.31
2021-12-23 00:00:00-05:00,1.39
2022-04-12 00:00:00-04:00,1.4
2022-06-16 00:00:00-04:00,1.43
2022-10-07 00:00:00-04:00,1.47
2022-12-27 00:00:00-05:00,1.56
2023-04-13 00:00:00-04:00,1.56
2023-06-15 00:00:00-04:00,1.57
2023-10-10 00:00:00-04:00,1.62
2023-12-27 00:00:00-05:00,1.7
2024-04-11 00:00:00-04:00,1.62
2024-06-14 00:00:00-04:00,1.62
2024-10-09 00:00:00-04:00,1.62
