Date,Open,High,Low,Close,Adj Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook
1972-06-01,0.0,0.8153460025787354,0.8029929995536804,0.8153460025787354,0.1616499871015548,2458771.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-02,0.8153460025787354,0.817816972732544,0.8029929995536804,0.8054630160331726,0.1596906334161758,1613885.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-05,0.8054630160331726,0.8079339861869812,0.7980509996414185,0.8029929995536804,0.1592009514570236,2585251.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-06,0.8029929995536804,0.8252289891242981,0.8005220293998718,0.8202880024909973,0.1626297980546951,2347469.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-07,0.8202880024909973,0.8202880024909973,0.8079339861869812,0.8202880024909973,0.1626297980546951,1032077.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-08,0.8202880024909973,0.8227589726448059,0.8153460025787354,0.8153460025787354,0.1616499871015548,1067491.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-09,0.8153460025787354,0.8227589726448059,0.8153460025787354,0.8202880024909973,0.1626297980546951,1563293.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-12,0.8202880024909973,0.8351119756698608,0.8202880024909973,0.8227589726448059,0.1631196141242981,1942733.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-13,0.8227589726448059,0.8351119756698608,0.817816972732544,0.8301709890365601,0.1645891070365905,2175456.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-14,0.8301709890365601,0.8351119756698608,0.8252289891242981,0.8301709890365601,0.1645891070365905,2069213.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-15,0.8301709890365601,0.8375830054283142,0.8202880024909973,0.8202880024909973,0.1626297980546951,2726909.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-16,0.8202880024909973,0.8351119756698608,0.8104050159454346,0.8351119756698608,0.1655687540769577,2398061.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-19,0.8351119756698608,0.8449950218200684,0.8326420187950134,0.8449950218200684,0.1675282269716262,1694832.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-20,0.8449950218200684,0.8499370217323303,0.8400539755821228,0.8499370217323303,0.1685079932212829,2332291.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-21,0.8499370217323303,0.8548780083656311,0.8400539755821228,0.8400539755821228,0.1665486544370651,2038858.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-22,0.8400539755821228,0.847465991973877,0.8326420187950134,0.8425250053405762,0.1670383810997009,2438534.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-23,0.8425250053405762,0.8449950218200684,0.8202880024909973,0.8400539755821228,0.1665486544370651,1482346.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-26,0.8400539755821228,0.8400539755821228,0.8202880024909973,0.8301709890365601,0.1645891070365905,1618944.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-27,0.8301709890365601,0.8375830054283142,0.8202880024909973,0.8301709890365601,0.1645891070365905,2048976.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-28,0.8277000188827515,0.8277000188827515,0.817816972732544,0.8227589726448059,0.1631196141242981,1315392.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-29,0.8227589726448059,0.8351119756698608,0.817816972732544,0.8351119756698608,0.1655687540769577,1118083.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-06-30,0.8351119756698608,0.8499370217323303,0.8326420187950134,0.8375830054283142,0.1660586148500442,2924218.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-07-03,0.8375830054283142,0.8449950218200684,0.8301709890365601,0.8400539755821228,0.1665486544370651,824650.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
