Unnamed: 0,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PM
1980-12-31 00:00:00+00:00,0.0112249980071279,-0.2545409209286862,0.0362936372612045,-0.606999400857612,-0.1384495837068643,-0.4904671932525368,-0.062268984846344,-0.4703096283690931,39.46666717529297,813658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,12.84,13.25,12.84,14.08,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.17567569918663825
1981-03-31 00:00:00+00:00,0.0066116112843947,-0.3792053130899999,0.0988317453411195,-0.4152330824408166,0.1771338825057256,-0.2343064566537762,0.060436809429331,-0.0323152853530412,46.400001525878906,4202543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.12,13.41,13.12,13.57,0.0,0.0,0.0,0.0,6.9333343505859375,3388885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999936,0.16000000000000014,0.27999999999999936,-0.5099999999999998,0.0,0.0,0.0,0.0,-0.45977011352505803
1981-06-30 00:00:00+00:00,-0.0394160309713875,-0.0464720272452553,-0.0770740993049404,-0.1990783846976135,-0.3042190721767635,-0.1021659410173416,-0.3482405718182721,0.1361776115198101,25.066667556762695,4686098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.47,13.95,13.47,14.51,0.0,0.0,0.0,0.0,-21.33333396911621,483555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000000000014,0.5399999999999991,0.3500000000000014,0.9399999999999995,0.0,0.0,0.0,0.0,-0.23404254995357304
1981-09-30 00:00:00+00:00,0.0402477132115337,-0.0317987843803318,-0.0139237190806421,-0.0681521783517631,-0.182746843713267,0.1600063693693423,-0.3863200255490427,0.3548057708199189,19.200000762939453,6198198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,15.32,15.93,15.32,16.46,0.0,0.0,0.0,0.0,-5.866666793823242,1512100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8499999999999996,1.9800000000000004,1.8499999999999996,1.950000000000001,0.0,0.0,0.0,0.0,-0.03472228706986558
1981-12-31 00:00:00+00:00,0.0231335217156005,-0.1345870771619197,-0.0313589212567904,-0.0434563026952137,-0.0678787253965216,-0.0841887484607156,-0.2179050583974505,0.1144920299117346,18.53333282470703,8130946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.72,13.6,13.72,13.29,0.0,0.0,0.0,0.0,-0.6666679382324219,1932748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5999999999999996,-2.33,-1.5999999999999996,-3.1700000000000017,0.0,0.0,0.0,0.0,-0.20143881671380837
1982-03-31 00:00:00+00:00,-0.0038461501429066,-0.6321253285528007,-0.0283046312950714,-0.6111950934289229,-0.1435185100016225,-0.5565471549927579,-0.2324830872159183,-0.5244841934992323,14.800000190734863,8114357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.86,13.98,13.86,14.19,0.0,0.0,0.0,0.0,-3.733332633972168,-16589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399999999999988,0.3800000000000008,0.1399999999999988,0.9000000000000004,0.0,0.0,0.0,0.0,0.04504506594367844
1982-06-30 00:00:00+00:00,0.0150000303536652,0.2721101269943893,0.0289769704169909,0.8553178794957714,-0.0148154788110468,0.5061824395726984,-0.1090249337252609,0.3936307008671809,15.466667175292969,5537541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,14.3,14.43,14.3,14.47,0.0,0.0,0.0,0.0,0.6666669845581055,-2576816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4400000000000013,0.4499999999999993,0.4400000000000013,0.28000000000000114,0.0,0.0,0.0,0.0,0.36206897827447765
1982-09-30 00:00:00+00:00,-0.0255506237149737,-0.3574382076033846,0.0261961894983653,-0.5986622212989987,0.2281914461334764,-0.3576366147774514,0.2583514553263821,-0.2646046412629808,21.066667556762695,11319760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,12.34,12.25,12.34,11.78,0.0,0.0,0.0,0.0,5.600000381469727,5782219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9600000000000009,-2.1799999999999997,-1.9600000000000009,-2.6900000000000013,0.0,0.0,0.0,0.0,0.46835432608833627
1982-12-31 00:00:00+00:00,0.0490955789867215,-0.2003718428886968,0.0842810068832495,-0.3414969111631113,0.2303340643583294,-0.3801415279403502,0.5062217791559698,-0.1451214793025946,30.933332443237305,15795291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,10.54,10.22,10.54,9.66,0.0,0.0,0.0,0.0,9.86666488647461,4475531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8000000000000007,-2.0299999999999994,-1.8000000000000007,-2.119999999999999,0.0,0.0,0.0,0.0,0.19396558448264964
1983-03-31 00:00:00+00:00,-0.0071684372536065,-0.5732451867732703,0.0869849928511475,-0.1880859197621773,0.1873690543499049,-0.1277175018471565,0.4058138927002568,-0.134113075609861,36.93333435058594,13440573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,10.51,10.08,10.51,9.66,0.0,0.0,0.0,0.0,6.000001907348633,-2354718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02999999999999936,-0.14000000000000057,-0.02999999999999936,0.0,0.0,0.0,0.0,0.0,0.09657036690914093
