Unnamed: 0,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PQ
1994-12-31 00:00:00+00:00,0.0067283707268928,-0.7744537261841077,0.0520918972837161,-0.8111041641118015,0.0715777931204285,-0.8070833296262051,0.0846430547374785,-0.8255492818018405,19.790695190429688,886613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.199999809265137,45.5625,32.04999923706055,75.73999786376953,19100.0,7.81,7.78,7.81,7.59,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0
1995-03-31 00:00:00+00:00,-0.0086881110651432,-0.3283765338032543,0.0004091517902365,-0.6765617429877077,-0.0004088363358286,-0.6075605439568952,0.0173017637093067,-0.6020811655911781,18.86481475830078,2136878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.369999885559082,50.109375,32.04999923706055,75.73999786376953,19100.0,7.2,7.05,7.2,6.78,0.0,0.0,0.0,0.0,-0.9258804321289062,1250265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700000762939453,4.546875,0.0,0.0,0.0,-0.6099999999999994,-0.7300000000000004,-0.6099999999999994,-0.8099999999999996,0.0,0.0,0.0,0.0,0
1995-06-30 00:00:00+00:00,0.0009107692991195,0.1972393289445742,-0.0027524581034479,-0.4823897950602186,-0.0218068496729281,-0.3518112804832091,-0.0255844378215464,-0.2568192134178609,18.1704044342041,2723461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.380000114440918,54.40625,32.04999923706055,75.73999786376953,19100.0,6.17,5.93,6.17,5.72,0.0,0.0,0.0,0.0,-0.6944103240966797,586583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.989999771118164,4.296875,0.0,0.0,0.0,-1.0300000000000002,-1.12,-1.0300000000000002,-1.0600000000000005,0.0,0.0,0.0,0.0,1
1995-09-30 00:00:00+00:00,0.0059171387432565,-0.8294251317507132,0.0137149256948714,-0.7991489512440278,0.0465115818997093,-0.9045718619531844,0.0475863856672242,-0.9003823325782825,19.674959182739254,1306325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.739999771118164,58.484375,32.04999923706055,75.73999786376953,19100.0,6.2,6.0,6.2,5.81,0.0,0.0,0.0,0.0,1.5045547485351527,-1417136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.359999656677246,4.078125,0.0,0.0,0.0,0.03000000000000025,0.07000000000000028,0.03000000000000025,0.08999999999999986,0.0,0.0,0.0,0.0,0
1995-12-31 00:00:00+00:00,0.0090089940281326,-0.3782868671802691,0.0113779709207061,-0.3386354226837861,-0.0155192823902421,-0.5257349150268389,-0.0078887061489361,-0.4380965498098869,18.517608642578125,4671659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.520000457763672,61.484375,32.04999923706055,75.73999786376953,19100.0,5.71,5.51,5.71,5.32,0.0,0.0,0.0,0.0,-1.1573505401611293,3365334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199993133544922,3.0,0.0,0.0,0.0,-0.4900000000000002,-0.4900000000000002,-0.4900000000000002,-0.4899999999999993,0.0,0.0,0.0,0.0,0
1996-03-31 00:00:00+00:00,-0.0134649684342313,4.362887240659704,-0.0014839678215632,6.66093935521942,-0.0038773112857439,11.13570898180571,-0.023125570730624,11.185589874989118,18.1704044342041,3809889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8799991607666,64.6875,32.04999923706055,75.73999786376953,19100.0,6.27,5.97,6.27,5.66,0.0,0.0,0.0,0.0,-0.34720420837402344,-861770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35999870300293,3.203125,0.0,0.0,0.0,0.5599999999999996,0.45999999999999996,0.5599999999999996,0.33999999999999986,0.0,0.0,0.0,0.0,1
1996-06-30 00:00:00+00:00,-0.0042337210972001,-0.0892866143160993,-0.0009911080165965,-0.2969281975018112,0.0450649388290976,-0.4967535069792993,0.0524117437905101,-0.5662433570120742,19.44348907470703,2487471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68000030517578,67.109375,32.04999923706055,75.73999786376953,19100.0,6.91,6.69,6.91,6.3,0.0,0.0,0.0,0.0,1.2730846405029297,-1322418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.199998855590822,2.421875,0.0,0.0,0.0,0.6400000000000006,0.7200000000000006,0.6400000000000006,0.6399999999999997,0.0,0.0,0.0,0.0,1
1996-09-30 00:00:00+00:00,-0.0063441969750637,-0.7798850600455998,0.0168528663993323,-0.8744023526001874,0.0469196866219943,-0.8361012540407216,0.0904660493460102,-0.8596266553384474,20.716575622558594,3145873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.950000762939453,68.625,32.04999923706055,75.73999786376953,19100.0,6.83,6.6,6.83,6.23,0.0,0.0,0.0,0.0,1.2730865478515625,658402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2700004577636737,1.515625,0.0,0.0,0.0,-0.08000000000000007,-0.09000000000000075,-0.08000000000000007,-0.0699999999999994,0.0,0.0,0.0,0.0,1
1996-12-31 00:00:00+00:00,0.0390624923187516,-0.2056539228961187,0.0799173296312092,-0.2976909229490163,0.1364872089762638,-0.268031414778663,0.1949685499033839,-0.1067777918586686,24.188627243041992,4296774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.920000076293945,73.84375,32.04999923706055,75.73999786376953,19100.0,6.3,6.07,6.3,5.78,0.0,0.0,0.0,0.0,3.4720516204833984,1150901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.969999313354492,5.21875,0.0,0.0,0.0,-0.5300000000000002,-0.5299999999999994,-0.5300000000000002,-0.4500000000000002,0.0,0.0,0.0,0.0,1
1997-03-31 00:00:00+00:00,-0.0069664603633509,-0.0312141738834954,0.0047846469040633,0.2855754287340956,0.0587678792411183,0.2402415406922832,0.1561621325036792,0.3467665473312196,25.924652099609375,4476925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13999938964844,75.375,32.04999923706055,75.73999786376953,19100.0,6.69,6.54,6.69,6.22,0.0,0.0,0.0,0.0,1.7360248565673828,180151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2199993133544957,1.53125,0.0,0.0,0.0,0.39000000000000057,0.46999999999999975,0.39000000000000057,0.4399999999999995,0.0,0.0,0.0,0.0,0
