Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,price_change_term_7,price_change_term_30,price_change_term_120,price_change_term_240,Symbol,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year
2024-10-22,-0.00330474606056335,-0.11673551446683646,0.012217198231522381,-0.17232294482681998,0.04594964977327169,-0.30330499152012663,0.036570427163988846,-0.21957418621655106,-0.010218067961644706,0.0,0.0,0.0,V,284.7900085449219,5736500.0,2.42,2.42,0.07,2.8689,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.3999999999999999,0.3,18.200000762939453,583.3200073242188,72.08999633789062,76.04000091552734,67490.0,,,,
2024-10-23,-0.008436398953260059,-0.21342472380569102,0.008580212889066095,-0.23883769759024967,0.041631608702255636,-0.3590075652620706,0.03265483472965056,-0.2855402108111349,0.022554248929475662,0.0,0.0,0.0,V,283.760009765625,5249300.0,2.42,2.42,0.07,2.8689,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.7999999999999999,1.0,19.239999771118164,577.989990234375,70.7699966430664,74.95999908447266,66360.0,,,,
2024-10-24,-0.01226117408753484,-0.2814083468967847,0.006917326836325992,-0.3230992495594507,0.03924241532525744,-0.42696061004693386,0.030548172499612756,-0.363068478633417,0.023409380884953812,0.0,0.0,0.0,V,283.2200012207031,4679900.0,2.42,2.42,0.07,2.8689,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.2166666666666666,0.0833333333333333,19.079999923706055,579.239990234375,70.19000244140625,74.37999725341797,68215.0,,,,
2024-10-25,-0.014615046170842718,-0.23043282336167606,0.002287581555059601,-0.35260780565377,0.03356816657913817,-0.44905098980203956,0.024988572783842915,-0.39273267801225575,0.03198089978594476,0.0,0.0,0.0,V,281.7300109863281,4464600.0,2.42,2.42,0.07,2.8689,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.5333333333333333,0.5333333333333333,20.329999923706055,579.0399780273438,71.77999877929688,76.05000305175781,68430.5078125,,,,
2024-10-26,-0.010332697033598607,-0.1380819605669229,0.003328673915368828,-0.3526256415114585,0.033293965577869414,-0.4411386354883517,0.024865940968087048,-0.3922600249969353,0.03198089978594476,0.0,0.0,0.0,V,281.7300109863281,4464600.0,2.42,2.42,0.07,2.8689,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.8,1.0,20.329999923706055,579.0399780273438,71.77999877929688,76.05000305175781,68430.5078125,,,,
2024-10-27,-0.0058977328191121055,-0.1164856414286765,0.00450084792972869,-0.35051892828688924,0.03306536477179821,-0.4254069665762384,0.024779577642227595,-0.3923731575904247,0.03198089978594476,0.0,0.0,0.0,V,281.7300109863281,4464600.0,2.42,2.42,0.07,2.8689,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.7,0.8,20.329999923706055,579.0399780273438,71.77999877929688,76.05000305175781,68430.5078125,,,,
2024-10-28,0.004128895808694945,-0.09657522545608221,0.013788776022292363,-0.3687136341846361,0.04163341460185196,-0.43315473919952074,0.033660628880372946,-0.4136968806609968,0.026953811169654784,0.0,0.0,0.0,V,284.19000244140625,4306200.0,2.42,2.42,0.07,2.8689,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.4666666666666666,0.5333333333333333,19.799999237060547,580.8300170898438,67.37999725341797,71.41999816894531,70300.0,,,,
2024-10-29,-0.002567947750619852,0.4999317483790239,0.005950252091171053,0.12018315889628925,0.0328183758015405,-0.001386006692651129,0.02518989064069854,0.025185941298818015,0.0,0.0,0.0,0.0,V,281.8800048828125,7534800.0,2.71,2.58,0.13,5.0388,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.5285714285714286,0.4285714285714285,19.34000015258789,581.77001953125,67.20999908447266,71.12000274658203,73340.0,,,,
2024-10-30,0.023419854185629946,0.7015447288184911,0.03483571549035302,0.5698420211789557,0.06213739046372301,0.2749551759055396,0.054984061337725994,0.3037031229031494,0.0,0.0,0.0,0.0,V,290.1600036621094,9606800.0,2.71,2.58,0.13,5.0388,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.7999999999999999,0.8571428571428571,20.350000381469727,580.010009765625,68.61000061035156,72.55000305175781,72535.0,,,,
2024-10-31,0.01892259298273351,0.30051551932846954,0.03358022517225508,0.28899517652304324,0.059822405592408506,0.06453113158225969,0.053578375454073575,0.07631238929247293,0.0,0.0,0.0,0.0,V,289.8500061035156,7950200.0,2.71,2.58,0.13,5.0388,0.7082022471910112,0.667191011235955,0.5474157303370787,0.011152627983522,0.0178442047736352,0.75,0.95,23.15999984741211,568.6400146484375,69.26000213623047,73.16000366210938,70465.0,,,,
