Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,price_change_term_7,price_change_term_30,price_change_term_120,price_change_term_240,Symbol,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year
2024-10-09,0.006821777723073738,-0.23471335953851655,-0.01882129994749577,-0.44744627663234177,0.05873232805414617,-0.38350656813837175,0.15988062880318338,-0.41318387771842846,0.0002496154037334719,0.0,0.0,0.0,PM,120.18000030517578,3212400.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.2,0.1,20.86000061035156,577.1400146484375,73.23999786376953,76.58000183105469,61115.0,,,,
2024-10-10,0.0016419712308659233,-0.08273476698602321,-0.024426788584697837,-0.37668177709724193,0.050169174313996145,-0.3056535662573854,0.15049562916416026,-0.33959525253534284,-0.003601644253070191,0.0,0.0,0.0,PM,119.38999938964844,3606700.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.2,0.1,20.93000030517578,576.1300048828125,75.8499984741211,79.4000015258789,59795.0,,,,
2024-10-11,0.006995171291266279,-0.3112139532795594,-0.01796982937152227,-0.5428547260303338,0.05476193189502891,-0.4907925586690293,0.15558053411143397,-0.5165077623392046,0.09417156812391925,0.0,0.0,0.0,PM,120.0999984741211,2630100.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.15,0.1,20.459999084472656,579.5800170898438,75.55999755859375,79.04000091552734,63305.0,,,,
2024-10-14,0.00478149517618356,0.0042583720984054425,-0.017273535967825424,-0.34638777055915704,0.052958759429800405,-0.27814383169498597,0.15364170918086192,-0.31458056590010364,0.09435377796708666,0.0,0.0,0.0,PM,120.08000183105467,3719400.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.15,0.1,19.700000762939453,584.3200073242188,73.83000183105469,77.45999908447266,66145.0,,,,
2024-10-15,0.0060390297779125135,0.4095341715022567,-0.013066785933026487,-0.02919463087248322,0.05421351225657715,0.05995830898786487,0.1550851209462015,0.014841791698779918,0.10280688482857925,0.0,0.0,0.0,PM,120.41999816894533,5496700.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.15,0.1,20.63999938964844,579.780029296875,70.58000183105469,74.25,67220.0,,,,
2024-10-16,0.00758459161355257,-0.21704461301363004,-0.007664087547859091,-0.4989884259190084,0.056559392082275464,-0.4599906075239874,0.15789041846803786,-0.48285408495157783,0.0741996961369098,0.0,0.0,0.0,PM,120.88999938964844,2794200.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.3333333333333333,0.5,19.579999923706055,582.2999877929688,70.38999938964844,74.22000122070312,67925.0,,,,
2024-10-17,-0.00026153259807571035,-0.15926638156195286,-0.012458665167619171,-0.46613853205714306,0.048343071430754204,-0.43289927631349684,0.14904686557510255,-0.45669157218428524,0.0809056206932246,0.0,0.0,0.0,PM,120.13999938964844,2929200.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.3999999999999999,0.4333333333333333,19.11000061035156,582.3499755859375,70.66999816894531,74.44999694824219,66905.0,,,,
2024-10-18,0.0002852939921167767,0.12289521574162553,-0.01036479188484519,-0.24250130587083327,0.04717103729695823,-0.21662053532436004,0.14797306120360634,-0.24906295268966683,0.08027619665064445,0.0,0.0,0.0,PM,120.20999908447266,4046000.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.2,0.1999999999999999,18.030000686645508,584.5900268554688,69.22000122070312,73.05999755859375,68785.0,,,,
2024-10-21,-0.00960989756784643,0.4394309675095825,-0.018368466451911775,0.040468984274423796,0.03458171688654531,0.08029739792900904,0.1343928715755356,0.038058004231220834,0.09700740588719126,0.0,0.0,0.0,PM,118.95999908447266,5595500.0,1.59,1.57,0.02,1.2739,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.2,0.1999999999999999,18.3700008392334,583.6300048828125,70.55999755859375,74.29000091552734,67790.0,,,,
2024-10-22,0.07952027904364316,1.5872109722820624,0.08297807394960355,1.5309642922790354,0.1396412263863956,1.7310506883624266,0.2504672330942344,1.6471160875331077,0.0012175911852250199,0.0,0.0,0.0,PM,131.41000366210938,14411800.0,1.91,1.82,0.09,4.9451,0.660377358490566,0.3686812632428615,0.3109676117445263,0.0501605651894669,0.0494046736821303,0.925,0.9625,18.200000762939453,583.3200073242188,72.08999633789062,76.04000091552734,67490.0,,,,
