Date,Open,High,Low,Close,Adj Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit
2013-10-21,29.700000762939453,29.8700008392334,28.520000457763672,28.6200008392334,21.87021255493164,150200.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-10-22,28.979999542236328,29.34000015258789,28.200000762939453,28.479999542236328,21.76322364807129,191600.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-10-23,28.11000061035156,28.489999771118164,27.5,27.979999542236328,21.381147384643555,266600.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-10-24,28.0,29.479999542236328,27.90999984741211,29.43000030517578,22.489185333251953,284300.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-10-25,29.18000030517578,29.799999237060547,28.5,29.059999465942383,22.206445693969727,149200.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-10-28,28.75,28.940000534057617,28.200000762939453,28.34000015258789,21.6562442779541,333700.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-10-29,27.979999542236328,28.200000762939453,27.5,27.90999984741211,21.32765769958496,127800.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-10-30,28.0,28.0,26.950000762939453,27.520000457763672,21.029634475708008,277300.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-10-31,27.15999984741211,28.489999771118164,27.0,28.200000762939453,21.549266815185547,104700.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-01,28.170000076293945,28.5,27.40999984741211,27.65999984741211,21.136619567871097,50000.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-04,28.309999465942383,29.049999237060547,27.75,28.920000076293945,22.099454879760746,103600.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-05,28.6200008392334,29.450000762939453,28.1200008392334,29.3700008392334,22.443328857421875,62200.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-06,29.1200008392334,29.350000381469727,28.540000915527344,28.959999084472656,22.13002586364746,34100.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-07,28.6299991607666,28.989999771118164,28.15999984741211,28.36000061035156,21.671531677246097,50600.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-08,27.700000762939453,27.760000228881836,26.649999618530273,27.59000015258789,21.08312606811523,195600.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-11,27.43000030517578,27.920000076293945,27.0,27.309999465942383,20.86916732788086,154000.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-12,27.3799991607666,28.0,27.010000228881836,27.93000030517578,21.342941284179688,84200.0,0,0,0,0,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-13,27.770000457763672,28.399999618530273,27.770000457763672,28.260000228881836,21.59511375427246,321600.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-14,27.200000762939453,28.200000762939453,27.170000076293945,27.75,21.20539665222168,221600.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-15,27.899999618530273,29.25,27.75,29.239999771118164,22.343984603881836,171500.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-18,29.25,30.079999923706055,29.200000762939453,29.600000381469727,22.61909294128418,211400.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-19,29.600000381469727,29.6200008392334,28.950000762939453,29.479999542236328,22.52738380432129,67100.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-20,29.670000076293945,29.950000762939453,28.850000381469727,29.049999237060547,22.19879913330078,130600.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-21,29.100000381469727,30.09000015258789,28.6299991607666,29.8700008392334,22.82539939880371,357100.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-22,29.6299991607666,30.209999084472656,29.6299991607666,30.1200008392334,23.01644515991211,88900.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-25,30.0,30.25,29.760000228881836,29.850000381469727,22.81012725830078,37800.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-26,29.8700008392334,30.90999984741211,29.8700008392334,30.290000915527344,23.1463565826416,114700.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-27,30.399999618530273,31.15999984741211,30.309999465942383,30.780000686645508,23.520788192749023,136600.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-11-29,30.850000381469727,31.290000915527344,30.200000762939453,30.3799991607666,23.21512794494629,20200.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-02,30.170000076293945,30.290000915527344,29.59000015258789,29.950000762939453,22.886545181274418,139500.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-03,29.049999237060547,30.239999771118164,29.049999237060547,30.100000381469727,23.00116539001465,141300.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-04,29.88999938964844,30.219999313354492,29.59000015258789,30.0,22.92474937438965,109100.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-05,29.899999618530273,30.100000381469727,29.600000381469727,29.90999984741211,22.855976104736328,111500.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-06,30.100000381469727,30.209999084472656,28.8799991607666,29.0,22.16058921813965,79600.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-09,28.93000030517578,30.049999237060547,28.93000030517578,29.809999465942383,22.779556274414062,72800.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-10,29.84000015258789,29.84000015258789,29.399999618530273,29.579999923706055,22.603805541992188,70000.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-11,29.690000534057617,29.93000030517578,29.1200008392334,29.489999771118164,22.535024642944336,97500.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-12,29.6200008392334,29.739999771118164,28.780000686645508,28.950000762939453,22.12238311767578,100300.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-13,29.1299991607666,29.1299991607666,27.709999084472656,27.760000228881836,21.21303939819336,176600.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-16,27.920000076293945,29.940000534057617,27.920000076293945,29.68000030517578,22.680213928222656,257900.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-17,29.760000228881836,30.0,29.329999923706055,29.8799991607666,22.83304786682129,159800.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-18,29.81999969482422,31.309999465942383,29.280000686645508,30.959999084472656,23.658344268798828,202500.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-19,30.59000015258789,31.0,29.3799991607666,29.530000686645508,22.565595626831055,172300.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-20,29.540000915527344,30.719999313354492,29.030000686645508,30.719999313354492,23.474943161010746,1389200.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-23,30.899999618530273,32.70000076293945,30.700000762939453,32.189998626708984,24.5982608795166,162600.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-24,32.150001525878906,32.4900016784668,31.719999313354492,32.290000915527344,24.67466926574707,24900.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-26,32.52000045776367,32.7400016784668,31.190000534057617,31.770000457763672,24.27731132507324,82900.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-27,31.84000015258789,32.70000076293945,31.31999969482422,32.560001373291016,24.880998611450195,69700.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-30,32.52000045776367,32.77000045776367,31.75,31.86000061035156,24.346094131469727,49000.0,0.31,0.33,-0.02,-6.0606,0.2598977971819805,0.3610339353046239,0.19093570152808098
2013-12-31,31.899999618530273,32.540000915527344,31.780000686645508,32.06999969482422,24.506561279296875,91500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-02,31.989999771118164,32.22999954223633,31.579999923706055,32.18000030517578,24.59061050415039,78700.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-03,32.16999816894531,32.33000183105469,31.790000915527344,32.099998474121094,24.529478073120117,51900.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-06,31.8799991607666,32.04999923706055,30.68000030517578,31.030000686645508,23.711824417114254,91500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-07,31.059999465942383,31.36000061035156,30.63999938964844,31.0,23.688905715942383,66300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-08,31.06999969482422,31.100000381469727,30.61000061035156,30.829999923706055,23.559003829956055,86400.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-09,31.010000228881836,31.209999084472656,30.299999237060547,30.920000076293945,23.62777328491211,50400.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-10,31.030000686645508,31.489999771118164,30.799999237060547,31.11000061035156,23.772964477539062,77400.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-13,31.1200008392334,31.1200008392334,30.030000686645508,30.510000228881836,23.314470291137695,46500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-14,30.540000915527344,31.100000381469727,30.450000762939453,30.600000381469727,23.38324737548828,25500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-15,30.440000534057617,31.540000915527344,30.43000030517578,31.530000686645508,24.09391212463379,58400.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-16,31.38999938964844,31.520000457763672,30.270000457763672,30.540000915527344,23.337392807006836,44500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-17,30.43000030517578,30.63999938964844,28.43000030517578,28.579999923706055,21.839645385742188,143300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-21,28.649999618530273,30.049999237060547,28.649999618530273,29.959999084472656,22.894187927246097,139900.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-22,29.93000030517578,31.350000381469727,29.510000228881836,31.170000076293945,23.818817138671875,208800.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-23,30.93000030517578,31.5,30.11000061035156,30.799999237060547,23.536073684692383,81100.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-24,30.530000686645508,31.040000915527344,29.61000061035156,29.899999618530273,22.84833526611328,62100.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-27,29.84000015258789,29.940000534057617,28.059999465942383,28.81999969482422,22.02304458618164,72200.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-28,28.920000076293945,29.170000076293945,28.559999465942383,28.969999313354492,22.137666702270508,51200.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-29,28.56999969482422,29.079999923706055,28.5,28.989999771118164,22.15295028686523,59900.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-30,29.38999938964844,30.049999237060547,29.200000762939453,29.920000076293945,22.86362075805664,75700.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-01-31,29.329999923706055,29.88999938964844,28.920000076293945,29.15999984741211,22.28285789489746,88700.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-03,29.06999969482422,29.149999618530273,28.299999237060547,28.790000915527344,22.000120162963867,145300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-04,28.81999969482422,29.510000228881836,28.549999237060547,29.030000686645508,22.183517456054688,76600.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-05,28.979999542236328,29.299999237060547,28.299999237060547,28.940000534057617,22.114742279052734,98100.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-06,28.899999618530273,29.350000381469727,28.40999984741211,28.90999984741211,22.091821670532227,94500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-07,28.93000030517578,29.209999084472656,28.6200008392334,29.15999984741211,22.28285789489746,56400.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-10,29.219999313354492,29.270000457763672,28.549999237060547,28.940000534057617,22.114742279052734,73200.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-11,28.88999938964844,29.25,28.81999969482422,28.969999313354492,22.137666702270508,44200.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-12,28.979999542236328,29.43000030517578,28.809999465942383,29.34000015258789,22.420408248901367,90500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-13,29.040000915527344,29.799999237060547,29.040000915527344,29.729999542236328,22.718427658081055,52800.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-14,29.770000457763672,29.950000762939453,29.489999771118164,29.86000061035156,22.817766189575195,64500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-18,29.84000015258789,30.0,29.270000457763672,29.969999313354492,22.901826858520508,54400.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-19,29.780000686645508,30.0,29.5,29.760000228881836,22.741350173950195,77500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-20,29.850000381469727,29.979999542236328,29.700000762939453,29.760000228881836,22.741350173950195,35700.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-21,29.75,30.450000762939453,29.690000534057617,29.93000030517578,22.871261596679688,77300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-24,31.040000915527344,31.75,31.0,31.020000457763672,23.704191207885746,131300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-25,30.969999313354492,31.239999771118164,29.68000030517578,30.270000457763672,23.131067276000977,137800.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-26,30.38999938964844,31.079999923706055,30.200000762939453,30.600000381469727,23.38324737548828,60700.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-27,30.43000030517578,31.200000762939453,29.989999771118164,30.709999084472656,23.467302322387695,72300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-02-28,30.809999465942383,30.940000534057617,30.510000228881836,30.6200008392334,23.398529052734375,53800.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-03,30.40999984741211,30.649999618530273,30.31999969482422,30.510000228881836,23.314470291137695,61800.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-04,30.86000061035156,31.170000076293945,30.600000381469727,31.0,23.688905715942383,109200.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-05,30.88999938964844,31.489999771118164,30.88999938964844,31.290000915527344,23.9105167388916,86100.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-06,31.469999313354492,31.709999084472656,31.299999237060547,31.61000061035156,24.155048370361328,75700.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-07,31.75,32.0,31.219999313354492,31.790000915527344,24.29258918762207,81400.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-10,31.709999084472656,32.08000183105469,31.40999984741211,31.65999984741211,24.193246841430664,146300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-11,31.989999771118164,31.989999771118164,30.979999542236328,31.239999771118164,23.8723087310791,107100.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-12,31.329999923706055,31.81999969482422,31.0,31.579999923706055,24.132125854492188,102700.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-13,31.59000015258789,31.690000534057617,31.059999465942383,31.38999938964844,23.98693084716797,83100.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-14,31.239999771118164,32.150001525878906,31.239999771118164,31.579999923706055,24.132125854492188,70100.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-17,31.68000030517578,31.93000030517578,31.329999923706055,31.65999984741211,24.193246841430664,51200.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-18,31.75,31.88999938964844,31.3799991607666,31.84000015258789,24.33079719543457,71800.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-19,31.8700008392334,32.060001373291016,31.200000762939453,31.510000228881836,24.07862663269043,391600.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-20,31.450000762939453,32.029998779296875,31.31999969482422,32.0099983215332,24.460702896118164,60300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-21,32.08000183105469,32.08000183105469,30.809999465942383,32.0099983215332,24.460702896118164,227600.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-24,31.969999313354492,31.969999313354492,30.8700008392334,31.59000015258789,24.139760971069336,145500.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-25,31.700000762939453,31.8799991607666,30.780000686645508,30.93000030517578,23.635417938232425,77900.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-26,31.1200008392334,31.18000030517578,30.459999084472656,30.549999237060547,23.345041275024418,103300.0,0.31,0.33,-0.02,-6.0606,1.0,0.24031913307153155,0.03743102848337227
2014-03-27,30.63999938964844,30.75,30.15999984741211,30.43000030517578,23.253341674804688,83300.0,0.31,0.32,-0.01,-3.125,1.0,0.24031913307153155,0.03743102848337227
2014-03-28,30.88999938964844,30.950000762939453,29.11000061035156,29.1200008392334,22.25229263305664,285100.0,0.31,0.32,-0.01,-3.125,1.0,0.24031913307153155,0.03743102848337227
2014-03-31,29.36000061035156,29.3799991607666,28.549999237060547,28.829999923706055,22.030683517456055,136100.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-01,28.770000457763672,29.459999084472656,28.770000457763672,29.290000915527344,22.382200241088867,156500.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-02,29.13999938964844,29.43000030517578,28.940000534057617,29.290000915527344,22.430444717407227,78600.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-03,29.299999237060547,29.399999618530273,29.020000457763672,29.25,22.399803161621097,72400.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-04,29.280000686645508,29.399999618530273,29.0,29.31999969482422,22.453414916992188,159000.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-07,29.200000762939453,29.200000762939453,27.36000061035156,28.11000061035156,21.52678871154785,249300.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-08,28.09000015258789,28.899999618530273,27.540000915527344,28.63999938964844,21.93266487121582,51100.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-09,28.81999969482422,28.81999969482422,28.100000381469727,28.479999542236328,21.810142517089844,64900.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-10,28.38999938964844,28.61000061035156,27.979999542236328,28.200000762939453,21.59571647644043,63300.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-11,27.899999618530273,28.170000076293945,27.770000457763672,28.010000228881836,21.45020866394043,74200.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-14,28.280000686645508,28.280000686645508,27.65999984741211,28.11000061035156,21.52678871154785,81500.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-15,28.11000061035156,28.229999542236328,27.6299991607666,27.959999084472656,21.41192054748535,61900.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-16,28.09000015258789,28.1299991607666,27.579999923706055,28.0,21.44255828857422,69600.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-17,27.920000076293945,28.059999465942383,27.469999313354492,27.969999313354492,21.419578552246097,73900.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-21,28.020000457763672,28.079999923706055,27.760000228881836,27.90999984741211,21.373628616333008,47900.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-22,27.8700008392334,28.190000534057617,27.8700008392334,28.030000686645508,21.46552467346191,56200.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-23,28.09000015258789,28.09000015258789,27.799999237060547,27.979999542236328,21.427234649658203,44500.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-24,28.040000915527344,28.09000015258789,27.75,27.8799991607666,21.350650787353516,25400.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-25,27.850000381469727,27.8799991607666,27.579999923706055,27.649999618530273,21.174514770507812,65500.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-28,27.799999237060547,27.959999084472656,27.43000030517578,27.950000762939453,21.40426254272461,83000.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-29,28.1200008392334,28.299999237060547,27.780000686645508,28.200000762939453,21.59571647644043,62900.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-04-30,28.020000457763672,28.299999237060547,27.770000457763672,28.219999313354492,21.61103057861328,38700.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-05-01,28.1200008392334,28.61000061035156,27.8799991607666,28.399999618530273,21.748876571655273,47600.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-05-02,28.510000228881836,29.0,28.36000061035156,28.549999237060547,21.86374855041504,25800.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-05-05,28.260000228881836,28.260000228881836,27.600000381469727,28.059999465942383,21.488502502441406,114500.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
2014-05-06,27.850000381469727,28.15999984741211,27.719999313354492,27.829999923706055,21.31236457824707,585300.0,0.31,0.32,-0.01,-3.125,0.25207805826235963,0.32369114299598456,0.06158725287091742
