Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,price_change_term_7,price_change_term_30,price_change_term_120,price_change_term_240,Symbol,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year
2024-10-31,-0.00543860777107564,0.26300911907304003,0.017383042379130517,0.13498486099642168,0.04847644816735899,-0.014497880049521279,0.12779826678779335,-0.04940114008542194,0.0,0.0,0.0,0.0,GS,517.7899780273438,2061700.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.7,0.6,23.15999984741211,568.6400146484375,69.26000213623047,73.16000366210938,70465.0,,,,
2024-11-01,-0.0030303498967331997,-0.0350683722981915,0.019051950773509164,-0.056465005012832116,0.0499017015671975,-0.21821753598203902,0.12935353701999025,-0.24934153779507612,0.0,0.0,0.0,0.0,GS,519.3499755859375,1625000.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.5666666666666667,0.8333333333333334,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-02,-0.0016203184324312875,0.001743694518810724,0.01759170962621666,-0.06857575201760821,0.04832332626089807,-0.20885134411423265,0.12756796893739875,-0.24905612130939972,0.0,0.0,0.0,0.0,GS,519.3499755859375,1625000.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-03,-0.0034675986318996035,0.0024676125848241827,0.01617607317515143,-0.07895134595909974,0.04674968954862889,-0.19925800646178257,0.12581786562467853,-0.2477006645953787,0.0,0.0,0.0,0.0,GS,519.3499755859375,1625000.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-04,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,21.979999542236328,569.8099975585938,71.47000122070312,75.08000183105469,67680.0,,,,
2024-11-05,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,20.489999771118164,576.7000122070312,71.98999786376953,75.52999877929688,69860.0,,,,
2024-11-06,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,16.270000457763672,591.0399780273438,71.69000244140625,74.91999816894531,76875.0,,,,
2024-11-07,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,15.199999809265137,595.6099853515625,72.36000061035156,75.62999725341797,77180.0,,,,
2024-11-08,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,14.9399995803833,598.1900024414062,70.37999725341797,73.87000274658203,77360.0,,,,
2024-11-11,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,14.970000267028809,598.760009765625,68.04000091552734,71.83000183105469,87735.0,,,,
2024-11-12,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,14.710000038146973,596.9000244140625,68.12000274658203,71.88999938964844,90090.0,,,,
2024-11-13,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,14.020000457763672,597.1900024414062,68.43000030517578,72.27999877929688,90255.0,,,,
2024-11-14,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,14.3100004196167,593.3499755859375,68.69999694824219,72.55999755859375,87920.0,,,,
2024-11-15,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,16.139999389648438,585.75,67.0199966430664,71.04000091552734,91985.0,,,,
2024-11-18,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,15.579999923706056,588.1500244140625,69.16000366210938,73.30000305175781,92060.0,,,,
2024-11-19,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,16.350000381469727,590.2999877929688,69.38999938964844,73.30999755859375,93060.0,,,,
2024-11-20,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,17.15999984741211,590.5,68.87000274658203,72.80999755859375,94740.0,,,,
2024-11-21,-0.015319060775463064,-0.07234480786693792,-0.0005673163374232422,-0.15898628541884843,0.029765057101550127,-0.27132458940367893,0.10713051346958116,-0.3154535566717421,0.0,0.0,0.0,0.0,GS,511.4700012207031,1475716.0,8.4,6.89,1.51,21.9158,0.2848459374696886,0.2222509618804358,0.0983866274370332,1.3428001379943045e-06,3.0570293409090596e-05,0.2,0.1,16.729999542236328,591.489990234375,69.69000244140625,74.06999969482422,97240.0,,,,
