Date,Dividend
2003-02-26 00:00:00-05:00,0.025
2003-05-28 00:00:00-04:00,0.025
2003-08-27 00:00:00-04:00,0.025
2003-11-25 00:00:00-05:00,0.035
2004-02-25 00:00:00-05:00,0.035
2004-05-26 00:00:00-04:00,0.035
2004-08-25 00:00:00-04:00,0.035
2004-11-23 00:00:00-05:00,0.04
2005-02-23 00:00:00-05:00,0.04
2005-05-25 00:00:00-04:00,0.04
2005-08-24 00:00:00-04:00,0.04
2005-11-22 00:00:00-05:00,0.043
2006-02-22 00:00:00-05:00,0.043
2006-05-24 00:00:00-04:00,0.043
2006-08-23 00:00:00-04:00,0.043
2006-11-21 00:00:00-05:00,0.045
2007-02-21 00:00:00-05:00,0.045
2007-05-23 00:00:00-04:00,0.045
2007-08-22 00:00:00-04:00,0.045
2007-11-20 00:00:00-05:00,0.05
2008-02-20 00:00:00-05:00,0.05
2008-05-21 00:00:00-04:00,0.05
2008-08-20 00:00:00-04:00,0.05
2008-11-25 00:00:00-05:00,0.055
2009-02-25 00:00:00-05:00,0.055
2009-05-27 00:00:00-04:00,0.055
2009-08-26 00:00:00-04:00,0.055
2009-11-24 00:00:00-05:00,0.063
2010-02-24 00:00:00-05:00,0.063
2010-05-26 00:00:00-04:00,0.063
2010-08-25 00:00:00-04:00,0.063
2010-11-23 00:00:00-05:00,0.07
2011-02-23 00:00:00-05:00,0.07
2011-05-25 00:00:00-04:00,0.07
2011-08-24 00:00:00-04:00,0.07
2011-11-22 00:00:00-05:00,0.08
2012-02-29 00:00:00-05:00,0.08
2012-05-30 00:00:00-04:00,0.08
2012-08-29 00:00:00-04:00,0.08
2012-11-27 00:00:00-05:00,0.09
2013-02-27 00:00:00-05:00,0.09
2013-05-29 00:00:00-04:00,0.09
2013-08-28 00:00:00-04:00,0.09
2013-11-26 00:00:00-05:00,0.09
2013-12-19 00:00:00-05:00,0.01
2014-02-26 00:00:00-05:00,0.105
2014-05-28 00:00:00-04:00,0.105
2014-08-27 00:00:00-04:00,0.105
2014-11-25 00:00:00-05:00,0.105
2015-02-25 00:00:00-05:00,0.125
2015-05-27 00:00:00-04:00,0.125
2015-08-26 00:00:00-04:00,0.125
2015-11-24 00:00:00-05:00,0.125
2016-02-24 00:00:00-05:00,0.145
2016-05-25 00:00:00-04:00,0.145
2016-08-24 00:00:00-04:00,0.145
2016-11-22 00:00:00-05:00,0.145
2017-03-01 00:00:00-05:00,0.16
2017-05-24 00:00:00-04:00,0.16
2017-08-23 00:00:00-04:00,0.16
2017-11-30 00:00:00-05:00,0.16
2018-03-01 00:00:00-05:00,0.19
2018-05-31 00:00:00-04:00,0.19
2018-08-30 00:00:00-04:00,0.19
2018-11-29 00:00:00-05:00,0.19
2019-02-28 00:00:00-05:00,0.19
2019-05-30 00:00:00-04:00,0.21
2019-08-29 00:00:00-04:00,0.21
2019-11-27 00:00:00-05:00,0.21
2020-02-27 00:00:00-05:00,0.225
2020-05-28 00:00:00-04:00,0.225
2020-08-27 00:00:00-04:00,0.225
2020-11-25 00:00:00-05:00,0.225
2021-03-11 00:00:00-05:00,0.24
2021-06-03 00:00:00-04:00,0.24
2021-09-02 00:00:00-04:00,0.24
2021-12-02 00:00:00-05:00,0.24
2022-02-25 00:00:00-05:00,0.26
2022-06-02 00:00:00-04:00,0.26
2022-09-01 00:00:00-04:00,0.26
2022-12-01 00:00:00-05:00,0.26
2023-03-09 00:00:00-05:00,0.273
2023-06-01 00:00:00-04:00,0.273
2023-08-31 00:00:00-04:00,0.273
2023-11-30 00:00:00-05:00,0.273
2024-03-07 00:00:00-05:00,0.276
2024-05-31 00:00:00-04:00,0.276
2024-08-30 00:00:00-04:00,0.276
