Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,price_change_term_7,price_change_term_30,price_change_term_120,price_change_term_240,Symbol,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year
2024-10-31,-0.013425444803492215,-0.38338830914000904,0.031329998654510506,-0.1913850639969936,0.08734233710870237,-0.28243834704048454,0.22959629840471596,-0.273653632444331,0.0,0.0,0.0,0.0,TSLA,249.8500061035156,66575300.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.2857142857142857,0.4285714285714285,23.15999984741211,568.6400146484375,69.26000213623047,73.16000366210938,70465.0,,,,
2024-11-01,-0.036071430286399184,-0.45106743791003373,0.026223682174828525,-0.29033755145116596,0.08086126446821229,-0.37993504324789185,0.22346754453915826,-0.37170115708384677,0.0,0.0,0.0,0.0,TSLA,248.97999572753903,57424000.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.5000000000000001,0.6222222222222222,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-02,-0.029901266228611327,-0.3131149776437011,0.026367516060170456,-0.28160645726838224,0.0782036949945916,-0.377094061645964,0.22165960024965392,-0.3699232916938632,0.0,0.0,0.0,0.0,TSLA,248.97999572753903,57424000.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.26,0.3399999999999999,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-03,-0.01886431888941086,-0.1643360110665688,0.027114123413808932,-0.27217730530102857,0.07555916207425614,-0.3742269268912507,0.21994465426846319,-0.3685639701562369,0.0,0.0,0.0,0.0,TSLA,248.97999572753903,57424000.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.0499999999999999,0.3399999999999999,21.8799991607666,571.0399780273438,69.48999786376953,73.0999984741211,69730.0,,,,
2024-11-04,-0.032344733392850634,0.08265810169212881,0.003742040765802062,-0.13537696204487545,0.04737722674395719,-0.24945498723415194,0.18821471525998235,-0.2483581124986939,0.0,0.0,0.0,0.0,TSLA,242.83999633789065,68311779.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.0499999999999999,0.3399999999999999,21.979999542236328,569.8099975585938,71.47000122070312,75.08000183105469,67680.0,,,,
2024-11-05,-0.032344733392850634,0.08265810169212881,0.003742040765802062,-0.13537696204487545,0.04737722674395719,-0.24945498723415194,0.18821471525998235,-0.2483581124986939,0.0,0.0,0.0,0.0,TSLA,242.83999633789065,68311779.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.0499999999999999,0.3399999999999999,20.489999771118164,576.7000122070312,71.98999786376953,75.52999877929688,69860.0,,,,
2024-11-06,-0.032344733392850634,0.08265810169212881,0.003742040765802062,-0.13537696204487545,0.04737722674395719,-0.24945498723415194,0.18821471525998235,-0.2483581124986939,0.0,0.0,0.0,0.0,TSLA,242.83999633789065,68311779.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.0499999999999999,0.3399999999999999,16.270000457763672,591.0399780273438,71.69000244140625,74.91999816894531,76875.0,,,,
2024-11-07,-0.032344733392850634,0.08265810169212881,0.003742040765802062,-0.13537696204487545,0.04737722674395719,-0.24945498723415194,0.18821471525998235,-0.2483581124986939,0.0,0.0,0.0,0.0,TSLA,242.83999633789065,68311779.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.0499999999999999,0.3399999999999999,15.199999809265137,595.6099853515625,72.36000061035156,75.62999725341797,77180.0,,,,
2024-11-08,-0.032344733392850634,0.08265810169212881,0.003742040765802062,-0.13537696204487545,0.04737722674395719,-0.24945498723415194,0.18821471525998235,-0.2483581124986939,0.0,0.0,0.0,0.0,TSLA,242.83999633789065,68311779.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.0499999999999999,0.3399999999999999,14.9399995803833,598.1900024414062,70.37999725341797,73.87000274658203,77360.0,,,,
2024-11-11,-0.032344733392850634,0.08265810169212881,0.003742040765802062,-0.13537696204487545,0.04737722674395719,-0.24945498723415194,0.18821471525998235,-0.2483581124986939,0.0,0.0,0.0,0.0,TSLA,242.83999633789065,68311779.0,0.72,0.58,0.14,24.1379,0.1984353903581923,0.1078945278373441,0.0860535302994202,0.0001973939848723,0.0003158303757957,0.0499999999999999,0.3399999999999999,14.970000267028809,598.760009765625,68.04000091552734,71.83000183105469,87735.0,,,,
