Date,Open,High,Low,Close,Adj Close,Volume
1977-01-03,0.9458079934120178,0.9585890173912048,0.9458079934120178,0.9585890173912048,0.32011809945106506,165282.0
1977-01-04,0.9585890173912048,0.9713699817657471,0.9074640274047852,0.9585890173912048,0.32011809945106506,179952.0
1977-01-05,0.9585890173912048,0.9841510057449341,0.9585890173912048,0.9841510057449341,0.32865437865257263,189732.0
1977-01-06,0.9841510057449341,1.0352760553359985,0.9841510057449341,1.0352760553359985,0.34572747349739075,384354.0
1977-01-07,1.0352760553359985,1.048056960105896,1.0224950313568115,1.048056960105896,0.3499957025051117,345234.0
1977-01-10,1.048056960105896,1.060837984085083,1.0352760553359985,1.048056960105896,0.3499957025051117,311004.0
1977-01-11,1.048056960105896,1.048056960105896,1.0224950313568115,1.0224950313568115,0.34145936369895935,155502.0
1977-01-12,1.0097140073776245,1.0097140073776245,0.9841510057449341,0.9969329833984375,0.3329228162765503,198534.0
1977-01-13,0.9969329833984375,0.9969329833984375,0.9713699817657471,0.9841510057449341,0.32865437865257263,155502.0
1977-01-14,0.9841510057449341,0.9969329833984375,0.9841510057449341,0.9841510057449341,0.32865437865257263,116382.0
1977-01-17,0.9969329833984375,1.0352760553359985,0.9969329833984375,1.0097140073776245,0.3371911346912384,222006.0
1977-01-18,1.0224950313568115,1.0352760553359985,1.0224950313568115,1.0352760553359985,0.34572747349739075,112470.0
1977-01-19,1.0352760553359985,1.048056960105896,1.0224950313568115,1.0224950313568115,0.34145936369895935,149634.0
1977-01-20,1.0224950313568115,1.0352760553359985,1.0097140073776245,1.0097140073776245,0.3371911346912384,179952.0
1977-01-21,1.0097140073776245,1.0224950313568115,0.9969329833984375,0.9969329833984375,0.3329228162765503,185820.0
1977-01-24,1.0352760553359985,1.0864009857177734,1.0352760553359985,1.0864009857177734,0.36280035972595215,850860.0
1977-01-25,1.0864009857177734,1.1247440576553345,1.0736199617385864,1.0864009857177734,0.36280035972595215,502692.0
1977-01-26,1.0864009857177734,1.0864009857177734,1.060837984085083,1.0736199617385864,0.35853224992752075,263082.0
1977-01-27,1.0736199617385864,1.0864009857177734,1.048056960105896,1.0736199617385864,0.35853224992752075,258192.0
1977-01-28,1.0736199617385864,1.0864009857177734,1.048056960105896,1.0736199617385864,0.35853224992752075,122250.0
1977-01-31,1.060837984085083,1.060837984085083,1.0352760553359985,1.048056960105896,0.3499957025051117,114426.0
1977-02-01,1.048056960105896,1.048056960105896,1.0352760553359985,1.048056960105896,0.3499957025051117,81174.0
1977-02-02,1.0352760553359985,1.0352760553359985,1.0097140073776245,1.0097140073776245,0.3371911346912384,112470.0
1977-02-03,1.0097140073776245,1.0224950313568115,0.9841510057449341,1.0224950313568115,0.34145936369895935,153546.0
1977-02-04,1.0224950313568115,1.0352760553359985,1.0224950313568115,1.0224950313568115,0.34145936369895935,121272.0
1977-02-07,1.0352760553359985,1.060837984085083,1.0352760553359985,1.0352760553359985,0.34572747349739075,82152.0
1977-02-08,1.0352760553359985,1.0352760553359985,1.0224950313568115,1.0224950313568115,0.34145936369895935,115404.0
1977-02-09,1.0224950313568115,1.048056960105896,1.0224950313568115,1.0224950313568115,0.34145936369895935,283620.0
1977-02-10,1.0224950313568115,1.0224950313568115,0.9969329833984375,1.0097140073776245,0.3371911346912384,74328.0
1977-02-11,1.0097140073776245,1.0097140073776245,0.9713699817657471,0.9713699817657471,0.3243861198425293,152568.0
1977-02-14,0.9585890173912048,0.9585890173912048,0.9458079934120178,0.9458079934120178,0.3158499002456665,143766.0
1977-02-15,0.9585890173912048,0.9841510057449341,0.9585890173912048,0.9841510057449341,0.32865437865257263,175062.0
1977-02-16,0.9841510057449341,0.9969329833984375,0.9713699817657471,0.9841510057449341,0.32865437865257263,225918.0
1977-02-17,0.9841510057449341,1.0352760553359985,0.9841510057449341,1.0224950313568115,0.34145936369895935,1001472.0
1977-02-18,1.0224950313568115,1.060837984085083,1.0224950313568115,1.0352760553359985,0.34572747349739075,472374.0
1977-02-22,1.048056960105896,1.060837984085083,1.048056960105896,1.048056960105896,0.3499957025051117,275796.0
1977-02-23,1.048056960105896,1.060837984085083,1.0352760553359985,1.0352760553359985,0.34572747349739075,81174.0
1977-02-24,1.0352760553359985,1.0352760553359985,1.0224950313568115,1.0224950313568115,0.34145936369895935,228852.0
1977-02-25,1.0224950313568115,1.0224950313568115,1.0097140073776245,1.0097140073776245,0.3371911346912384,355014.0
1977-02-28,1.0097140073776245,1.0224950313568115,1.0097140073776245,1.0224950313568115,0.34145936369895935,86064.0
1977-03-01,1.0224950313568115,1.060837984085083,1.0224950313568115,1.048056960105896,0.3499957025051117,293400.0
1977-03-02,1.048056960105896,1.048056960105896,1.0224950313568115,1.0224950313568115,0.34145936369895935,243522.0
1977-03-03,1.0224950313568115,1.0224950313568115,1.0097140073776245,1.0097140073776245,0.3371911346912384,52812.0
1977-03-04,1.0097140073776245,1.0224950313568115,1.0097140073776245,1.0224950313568115,0.34145936369895935,45966.0
1977-03-07,1.0097140073776245,1.0097140073776245,0.9841510057449341,0.9841510057449341,0.32865437865257263,65526.0
1977-03-08,0.9841510057449341,0.9969329833984375,0.9841510057449341,0.9841510057449341,0.32865437865257263,59658.0
1977-03-09,0.9841510057449341,0.9969329833984375,0.9841510057449341,0.9841510057449341,0.32865437865257263,68460.0
1977-03-10,0.9841510057449341,1.0224950313568115,0.9841510057449341,1.0097140073776245,0.3371911346912384,203424.0
1977-03-11,1.0097140073776245,1.0224950313568115,1.0097140073776245,1.0097140073776245,0.3371911346912384,158436.0
1977-03-14,1.0224950313568115,1.060837984085083,1.0224950313568115,1.048056960105896,0.3499957025051117,328608.0
1977-03-15,1.048056960105896,1.048056960105896,1.0352760553359985,1.0352760553359985,0.34572747349739075,112470.0
1977-03-16,1.0352760553359985,1.0352760553359985,1.0224950313568115,1.0352760553359985,0.34572747349739075,149634.0
1977-03-17,1.0352760553359985,1.0352760553359985,1.0224950313568115,1.0224950313568115,0.34145936369895935,59658.0
1977-03-18,1.0352760553359985,1.0352760553359985,1.0224950313568115,1.0224950313568115,0.34145936369895935,59658.0
1977-03-21,1.0224950313568115,1.0224950313568115,1.0097140073776245,1.0097140073776245,0.3371911346912384,139854.0
1977-03-22,1.0097140073776245,1.0097140073776245,0.9841510057449341,0.9841510057449341,0.32865437865257263,105624.0
1977-03-23,0.9841510057449341,0.9841510057449341,0.9713699817657471,0.9713699817657471,0.3243861198425293,85086.0
1977-03-24,0.9713699817657471,0.9841510057449341,0.9458079934120178,0.9458079934120178,0.3158499002456665,177996.0
1977-03-25,0.9458079934120178,0.9585890173912048,0.9458079934120178,0.9458079934120178,0.3158499002456665,71394.0
1977-03-28,0.9458079934120178,0.9585890173912048,0.9458079934120178,0.9458079934120178,0.3158499002456665,103668.0
1977-03-29,0.9458079934120178,0.9585890173912048,0.9458079934120178,0.9585890173912048,0.32011809945106506,164304.0
1977-03-30,0.9585890173912048,0.9713699817657471,0.9585890173912048,0.9713699817657471,0.3243861198425293,133986.0
1977-03-31,0.9713699817657471,0.9713699817657471,0.9458079934120178,0.9458079934120178,0.3158499002456665,84108.0
1977-04-01,0.9458079934120178,0.9969329833984375,0.9458079934120178,0.9841510057449341,0.32865437865257263,256236.0
