Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,price_change_term_7,price_change_term_30,price_change_term_120,price_change_term_240,Symbol,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year
2024-10-09,0.07494828278049168,0.8205370616148211,0.12980383904068873,0.6209539889292411,0.1918840933468441,0.3125438699781779,0.3092638011500984,0.1633094661150934,0.03579756362123798,0.0,0.0,0.0,RCL,193.02999877929688,2861000.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,0.5,0.7,20.86000061035156,577.1400146484375,73.23999786376953,76.58000183105469,61115.0,,,,
2024-10-10,0.06088336390502504,0.0546471927162367,0.12722061999420173,-0.10299097118571655,0.19219855903358185,-0.2674119927506713,0.3097440715026045,-0.352995001316872,0.03264635282697048,0.0,0.0,0.0,RCL,193.58999633789065,1588600.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,0.5666666666666667,0.7999999999999999,20.93000030517578,576.1300048828125,75.8499984741211,79.4000015258789,59795.0,,,,
2024-10-11,0.055265829760912245,0.3358523110553236,0.1331035365536554,0.23269915279166917,0.20189415736685432,0.027804860101911296,0.32056714365323297,-0.08645045253724017,0.03914356158487409,0.0,0.0,0.0,RCL,195.69000244140625,2234900.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,0.5666666666666667,0.7999999999999999,20.459999084472656,579.5800170898438,75.55999755859375,79.04000091552734,63305.0,,,,
2024-10-14,0.04218020621802561,-0.09017054620880387,0.13238599357760708,-0.1122783413005226,0.20511572572849446,-0.2744077334425235,0.324455860086699,-0.3452119322281288,0.022156726483373967,0.0,0.0,0.0,RCL,196.77999877929688,1579100.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,0.5666666666666667,0.7999999999999999,19.700000762939453,584.3200073242188,73.83000183105469,77.45999908447266,66145.0,,,,
2024-10-15,0.05372985646407442,0.47119658560676986,0.15536308602638063,0.5838064236593306,0.2356328394866088,0.29783072789040305,0.3584049627534008,0.18816832384587817,0.0031123648281365934,0.0,0.0,0.0,RCL,202.4199981689453,2851200.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,0.9,0.9333333333333332,20.63999938964844,579.780029296875,70.58000183105469,74.25,67220.0,,,,
2024-10-16,0.03332263001437001,-0.30726710279425934,0.14214436594343627,-0.2421342299007451,0.22762349122050818,-0.3787759045495797,0.3497891146091436,-0.4285811228655165,-0.004114215368566931,0.0,0.0,0.0,RCL,201.7400054931641,1366000.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,1.0,1.0,19.579999923706055,582.2999877929688,70.38999938964844,74.22000122070312,67925.0,,,,
2024-10-17,0.017342530782231042,-0.31930098660417205,0.1299341253167833,-0.25654751371438683,0.22043586860225486,-0.3893103571844964,0.34221979599953445,-0.43549224254387736,0.011480530199865946,0.0,0.0,0.0,RCL,201.2100067138672,1344400.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,1.0,1.0,19.11000061035156,582.3499755859375,70.66999816894531,74.44999694824219,66905.0,,,,
2024-10-18,0.0059006638440113664,-0.1785556154855538,0.11375605488876728,-0.18957085116279934,0.2092722735135637,-0.3377365433959674,0.32978029557083693,-0.385696739945281,0.050815262268923966,0.0,0.0,0.0,RCL,199.94000244140625,1457700.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,1.0,1.0,18.030000686645508,584.5900268554688,69.22000122070312,73.05999755859375,68785.0,,,,
2024-10-21,0.0012019889340946154,-0.3344164522703732,0.10545031170657006,-0.35801823920771675,0.20547534566430314,-0.48269254171781395,0.32571395054902536,-0.518028587457791,0.04226900501950137,0.0,0.0,0.0,RCL,199.91000366210935,1138300.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,1.0,1.0,18.3700008392334,583.6300048828125,70.55999755859375,74.29000091552734,67790.0,,,,
2024-10-22,0.012879368902530636,-0.29968296808422146,0.11521210238598133,-0.377081383035865,0.22172900987707006,-0.5012346766212202,0.34424856295049416,-0.5380409847784846,0.014752888664644859,0.0,0.0,0.0,RCL,203.3500061035156,1082400.0,3.21,2.75,0.46,16.7273,0.3388900182964017,0.3321813376702582,0.2258589144134986,0.0001607480342167,0.0085976461680372,0.3999999999999999,0.4333333333333333,18.200000762939453,583.3200073242188,72.08999633789062,76.04000091552734,67490.0,,,,
