Unnamed: 0,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,delta_Close,delta_Volume,delta_reportedEPS,delta_estimatedEPS,delta_surprise,delta_surprisePercentage,delta_Margin_Gross,delta_Margin_Operating,delta_Margin_Net_Profit,delta_^VIX,delta_SPY,delta_CL=F,delta_BZ=F,delta_BTC=F,delta_10year,delta_5year,delta_3year,delta_2year,delta_insider_acquisition,delta_insider_disposal,delta_mean_sentiment,delta_mean_outlook,PM
1981-03-31 00:00:00+00:00,0.0376568677030073,0.0852713178294573,0.1903047340962742,0.1313639220615964,0.2433500939408907,0.7766664473251299,0.2253468524317161,1.0521707406056184,16.53333282470703,23517750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.12,13.41,13.12,13.57,0.0,0.0,0.0,0.0,4.13333320617676,19328250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999936,0.16000000000000014,0.27999999999999936,-0.5099999999999998,0.0,0.0,0.0,0.0,0.06048387282844891
1981-06-30 00:00:00+00:00,0.0851753350476705,0.9606801275239109,0.0621255598687477,1.4770642201834865,0.0963154757832194,0.5529141104294479,0.1946249068372071,1.041481226487005,17.53333282470703,25664250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.47,13.95,13.47,14.51,0.0,0.0,0.0,0.0,1.0,2146500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000000000014,0.5399999999999991,0.3500000000000014,0.9399999999999995,0.0,0.0,0.0,0.0,-0.2053231672373484
1981-09-30 00:00:00+00:00,-0.0262895161179988,-0.4119802677942213,-0.1288641774767739,-0.4493378503233754,-0.1800527384039842,-0.4155525773869839,-0.1252790132256804,-0.4512840709729887,13.93333339691162,27384375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,15.32,15.93,15.32,16.46,0.0,0.0,0.0,0.0,-3.599999427795412,1720125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8499999999999996,1.9800000000000004,1.8499999999999996,1.950000000000001,0.0,0.0,0.0,0.0,-0.17464115209150005
1981-12-31 00:00:00+00:00,-0.0118657883825633,0.1985055230669266,-0.0590909099066553,0.1304161304161304,-0.1733887065945285,-0.4907447174025082,-0.2673171523274369,-0.5037327292607261,11.5,25077000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.72,13.6,13.72,13.29,0.0,0.0,0.0,0.0,-2.4333333969116193,-2307375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5999999999999996,-2.33,-1.5999999999999996,-3.1700000000000017,0.0,0.0,0.0,0.0,-0.2347825921100119
1982-03-31 00:00:00+00:00,-0.0180658849790658,-0.5224489795918368,-0.001135049246616,-0.6427844494199064,-0.1445236350889391,-0.7100132187706544,-0.3282917354257662,-0.8567015500183716,8.800000190734863,8937000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,13.86,13.98,13.86,14.19,0.0,0.0,0.0,0.0,-2.6999998092651367,-16140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399999999999988,0.3800000000000008,0.1399999999999988,0.9000000000000004,0.0,0.0,0.0,0.0,-0.018939429652919993
1982-06-30 00:00:00+00:00,0.0589953038364154,-0.3202479338842975,0.0164835083603309,0.0269482884195193,-0.0365379960043568,-0.0133343700190491,-0.1614655587361251,-0.4648279352226721,8.633333206176758,6383625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,14.3,14.43,14.3,14.47,0.0,0.0,0.0,0.0,-0.16666698455810547,-2553375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4400000000000013,0.4499999999999993,0.4400000000000013,0.28000000000000114,0.0,0.0,0.0,0.0,0.123552118007588
1982-09-30 00:00:00+00:00,-0.0740908992014637,-0.3664426711465771,-0.1321204918626137,-0.5755088640840447,0.0210128145130858,-0.2242620590352771,0.0289755289986505,0.0068917182572129,9.699999809265137,15934500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,12.34,12.25,12.34,11.78,0.0,0.0,0.0,0.0,1.066666603088379,9550875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9600000000000009,-2.1799999999999997,-1.9600000000000009,-2.6900000000000013,0.0,0.0,0.0,0.0,0.5120275539128322
1982-12-31 00:00:00+00:00,0.0252996142923941,-0.4037037037037037,0.1414735561543712,-0.3024137495260963,0.2385837928824618,-0.5229865191842378,0.4088265481116265,-0.3304221251819505,14.666666984558104,15966375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,10.54,10.22,10.54,9.66,0.0,0.0,0.0,0.0,4.966667175292967,31875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8000000000000007,-2.0299999999999994,-1.8000000000000007,-2.119999999999999,0.0,0.0,0.0,0.0,-0.059090916479914365
1983-03-31 00:00:00+00:00,0.0361101400760733,0.2075736325385694,-0.0023294849330162,-0.3761622992392223,-0.019809000191428,-0.4025984538794673,0.1130029749203328,-0.3696572831773373,13.800000190734863,22519500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,10.51,10.08,10.51,9.66,0.0,0.0,0.0,0.0,-0.8666667938232404,6553125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02999999999999936,-0.14000000000000057,-0.02999999999999936,0.0,0.0,0.0,0.0,0.0,0.01449273960151203
1983-06-30 00:00:00+00:00,-0.0332127601736273,0.0585365853658536,-0.0693551964934775,-0.3790686029043565,-0.0338411176195247,-0.6280061998966684,0.0034243849577032,-0.6631273912748183,14.0,14400750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239999771118164,43.9375,32.04999923706055,75.73999786376953,19100.0,10.85,10.63,10.85,10.18,0.0,0.0,0.0,0.0,0.19999980926513672,-8118750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999986,0.5500000000000007,0.33999999999999986,0.5199999999999996,0.0,0.0,0.0,0.0,-0.08095237186976842
