Date,Close_diff_MA_7,Volume_diff_MA_7,Close_diff_MA_30,Volume_diff_MA_30,Close_diff_MA_90,Volume_diff_MA_90,Close_diff_MA_180,Volume_diff_MA_180,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,Margin_Gross,Margin_Operating,Margin_Net_Profit,^VIX,SPY,CL=F,BZ=F,BTC=F,10year,5year,3year,2year,insider_acquisition,insider_disposal,mean_sentiment,mean_outlook,120d_return,ID,Dividend,Institutional,Rank
2013-04-01 00:00:00+00:00,0.0655678864205218,0.065167044036782,0.0316802890002666,0.4664915428746507,-0.0365656267709215,0.3505955180295954,-0.1788952866649614,0.3049312419619672,15.813570976257324,10963489600.0,0.36,0.3575,0.0025,0.6993,0.3749512648212278,0.2880077058917964,0.2189528243469486,13.520000457763672,159.67999267578125,93.45999908447266,102.37000274658205,19100.0,1.76,0.71,1.76,0.23,0.0034107142857142,0.004301488095237994,0.0,0.0,-0.16797264932905343,2,0.094643,0.0,3
2013-04-01 00:00:00+00:00,0.02290641105956,1.735096497498213,0.0284534352356569,2.159250533917523,0.1033857999056338,0.6358692657456263,0.1624013884564182,1.3622312980419002,32.58599853515625,66965000.0,0.35,0.35,0.0,0.0,0.7809744318181818,0.5681818181818182,0.3835227272727273,13.520000457763672,159.67999267578125,93.45999908447266,102.37000274658205,19100.0,1.76,0.71,1.76,0.23,0.0,0.0,0.0,0.0,0.31596800257332625,1,0.0,0.0,1
2013-05-01 00:00:00+00:00,-0.0238426293726905,0.5741663774882488,-0.0432175574048742,1.3761666666666668,-0.0220108373875756,1.4550041231472144,0.0103859404553092,1.5157685256894138,69.25,14161100.0,0.72,0.4,0.32,80.0,0.536510966170564,0.3519391327767304,0.1858218480310073,16.299999237060547,163.4499969482422,91.97000122070312,100.38999938964844,19100.0,1.93,0.84,1.93,0.25,0.1286986506006922,0.2408295393184202,0.0,0.0,-0.0020175730059066588,0,0.63,0.0,2
2013-05-01 00:00:00+00:00,0.0101947090844034,0.0646474250291993,0.0282497018110151,-0.2104132265319933,0.0170339178013626,-0.2237262715069932,-0.1242225275461554,-0.283512241773371,16.061786651611328,9447530400.0,0.36,0.3575,0.0025,0.6993,0.3749512648212278,0.2880077058917964,0.2189528243469486,16.299999237060547,163.4499969482422,91.97000122070312,100.38999938964844,19100.0,1.93,0.84,1.93,0.25,0.0,0.0,0.0,0.0,-0.012645659939112597,2,0.108929,0.0,3
2013-05-01 00:00:00+00:00,0.0030380709235364,0.1262381939645243,0.0158700821425439,0.3694677871148459,0.0802112538058111,0.1251136275012433,0.1837852295637683,0.1493133009095042,34.242000579833984,80594500.0,0.41,0.39,0.02,5.1282,0.7809744318181818,0.5681818181818182,0.3835227272727273,16.299999237060547,163.4499969482422,91.97000122070312,100.38999938964844,19100.0,1.93,0.84,1.93,0.25,0.0,0.0,0.0,0.0,0.23394596684086433,1,0.0,0.0,1
2013-06-01 00:00:00+00:00,-0.0170615548352199,0.3883642772598857,-0.0808972958585542,0.5950549716366734,-0.0867801337401819,0.3293043044617321,-0.1834380565068052,0.1187380197007994,14.161786079406738,7402838800.0,0.36,0.3575,0.0025,0.6993,0.3749512648212278,0.2880077058917964,0.2189528243469486,16.860000610351562,160.4199981689453,96.55999755859376,102.16000366210938,19100.0,2.3,1.2,2.3,0.33,0.0810345238095238,0.12009519841269829,0.0,0.0,-0.10165382419849622,2,0.108929,0.0,3
2013-06-01 00:00:00+00:00,0.0113051344109487,-0.1034061910573615,0.0250416628050872,0.0239699267174928,0.0773710086132677,0.1724300248094956,0.193551430914034,-0.0776933265952745,35.551998138427734,80826000.0,0.41,0.39,0.02,5.1282,0.7809744318181818,0.5681818181818182,0.3835227272727273,16.860000610351562,160.4199981689453,96.55999755859376,102.16000366210938,19100.0,2.3,1.2,2.3,0.33,0.0,0.0,0.0,0.0,0.1481719846441314,1,0.0,0.0,1
2013-06-01 00:00:00+00:00,0.0339022858740882,0.2621761658031089,0.0068003279840834,0.7696020268883874,-0.0151885736648279,1.196657469015605,0.0069828127712701,1.3425948524954137,69.13999938964844,15879600.0,0.72,0.4,0.32,80.0,0.536510966170564,0.3519391327767304,0.1858218480310073,16.860000610351562,160.4199981689453,96.55999755859376,102.16000366210938,19100.0,2.3,1.2,2.3,0.33,0.0,0.0005262739530026,0.0,0.0,0.0,0,0.63,0.0,2
2013-07-01 00:00:00+00:00,0.0204465130569011,0.8507383672332125,0.0251440258534771,0.3682571267898084,0.0728756162650447,0.4034237221845169,0.178626932213919,0.0582331183435251,36.4900016784668,69298000.0,0.41,0.39,0.02,5.1282,0.8118279569892473,0.6048387096774194,0.4139784946236559,13.449999809265137,168.7100067138672,105.02999877929688,107.6999969482422,19100.0,2.58,1.4,2.58,0.34,0.0,0.0,0.0,0.0,0.11884477383875947,1,0.0,0.0,1
2013-07-01 00:00:00+00:00,-0.0203943800335145,0.0430450817416194,0.0013533209578326,-0.1954825767144661,-0.0028570017115134,-0.1141580902203969,0.014901573021941,-0.050536345833455,70.54000091552734,12429800.0,0.81,0.44,0.37,84.0909,0.5321978122255301,0.3442607991422282,0.2058082104278593,13.449999809265137,168.7100067138672,105.02999877929688,107.6999969482422,19100.0,2.58,1.4,2.58,0.34,0.0,0.0,0.0,0.0,0.027082128743254996,0,0.63,0.0,2
2013-07-01 00:00:00+00:00,0.0242770225936332,-0.0047163531471117,0.0699499540196147,-0.0079000772403574,0.0489132992256276,-0.1820908048937549,-0.0243485033598582,-0.3242793350822421,16.161785125732422,6538114800.0,0.2675,0.2625,0.005,1.9048,0.3692656648709951,0.2608732633966544,0.1956336830167281,13.449999809265137,168.7100067138672,105.02999877929688,107.6999969482422,19100.0,2.58,1.4,2.58,0.34,0.0084448412698412,0.0196966666666666,0.0,0.0,0.022296959240133862,2,0.108929,0.0,3
2013-08-01 00:00:00+00:00,-0.0126726282186058,-0.1629270780214175,-0.0130693792105615,-0.1959642650784479,0.0189582201782482,-0.3703623288091264,0.1143324999730578,-0.5380476252724636,35.95000076293945,58443000.0,0.44,0.43,0.01,2.3256,0.8118279569892473,0.6048387096774194,0.4139784946236559,17.010000228881836,163.64999389648438,107.6500015258789,114.01000213623048,19100.0,2.74,1.52,2.74,0.36,0.0,0.0,0.0,0.0,0.10323459089810805,1,0.0,0.0,1
2013-08-01 00:00:00+00:00,-0.0200951406581892,0.0113593880309435,-0.0848592161571636,-0.1099405327837388,-0.1105271231250929,-0.1949993679776531,-0.1114991650152053,-0.1197101522635107,61.790000915527344,12648300.0,0.81,0.44,0.37,84.0909,0.5321978122255301,0.3442607991422282,0.2058082104278593,17.010000228881836,163.64999389648438,107.6500015258789,114.01000213623048,19100.0,2.74,1.52,2.74,0.36,0.0,0.0,0.0,0.0,-0.1458390372745616,0,0.63,0.0,3
2013-08-01 00:00:00+00:00,-0.0158193932962095,-0.0664049053503812,0.0303902181351374,-0.2247803920432819,0.0924427920954831,-0.2694000387486991,0.0708707548191582,-0.3885761802967495,17.400714874267578,8058338400.0,0.2675,0.2625,0.005,1.9048,0.3692656648709951,0.2608732633966544,0.1956336830167281,17.010000228881836,163.64999389648438,107.6500015258789,114.01000213623048,19100.0,2.74,1.52,2.74,0.36,0.0,0.0131065476190474,0.0,0.0,0.1003659388757423,2,0.108929,0.0,2
2013-09-01 00:00:00+00:00,0.0035243627056399,0.1797848675991102,-0.0001414558692729,0.0202412720274474,0.0145549008046764,-0.1134386732302256,0.084262835177335,-0.270248161656913,36.28400039672851,57010000.0,0.44,0.43,0.01,2.3256,0.8106508875739645,0.5976331360946746,0.4171597633136095,16.600000381469727,168.00999450683594,102.33000183105467,108.37000274658205,19100.0,2.81,1.6,2.81,0.4,0.0,0.0,0.0,0.0,0.05963436079424378,1,0.0,0.0,2
2013-09-01 00:00:00+00:00,-0.0307182815930071,0.5820511196943793,-0.032923238083715,0.6663640749251735,-0.0882890497093019,0.6642087703726217,-0.1105299055889833,0.80820514456241,61.439998626708984,13423400.0,0.81,0.44,0.37,84.0909,0.5405387744897495,0.3562321014591572,0.2009182235556161,16.600000381469727,168.00999450683594,102.33000183105467,108.37000274658205,19100.0,2.81,1.6,2.81,0.4,0.0,0.0057561213609663,0.0,0.0,-0.11277980322441905,0,0.63,0.0,3
2013-09-01 00:00:00+00:00,-0.0110093196566007,-0.3650583990346879,-0.019047664955857,-0.3429112948281836,0.0491483516957424,-0.2757710949681924,0.0591637676184415,-0.403397270266244,17.02678680419922,8903238400.0,0.2675,0.2625,0.005,1.9048,0.3701697267292912,0.2676665243381725,0.2004696840307429,16.600000381469727,168.00999450683594,102.33000183105467,108.37000274658205,19100.0,2.81,1.6,2.81,0.4,0.0009448412698412,0.0035554365079364,0.0,0.0,0.06008049873399868,2,0.108929,0.0,1
2013-10-01 00:00:00+00:00,-0.0066414599611626,0.1732501732501732,0.0128988641444162,0.2810230024213075,0.0469633013530704,0.3667015286032324,0.1066995625941751,0.2771832062604357,38.54600143432617,82711500.0,0.44,0.43,0.01,2.3256,0.8106508875739645,0.5976331360946746,0.4171597633136095,13.75,175.7899932861328,96.37999725341795,108.83999633789062,19100.0,2.62,1.37,2.62,0.34,0.0,0.0,0.0,0.0,0.08421476858321086,1,0.0,0.0,2
2013-10-01 00:00:00+00:00,-0.0049198358020361,-0.3234178519892806,0.0465490542761594,-0.2274426562734567,0.1066539828733361,-0.2329601224816663,0.1506341327033846,-0.3062997793650551,18.667856216430664,7837732000.0,0.295,0.285,0.01,3.5088,0.3701697267292912,0.2676665243381725,0.2004696840307429,13.75,175.7899932861328,96.37999725341795,108.83999633789062,19100.0,2.62,1.37,2.62,0.34,0.0053373809523809,0.0047524801587299995,0.0,0.0,0.31818515770241684,2,0.108929,0.0,1
2013-10-01 00:00:00+00:00,-0.011025323911798,1.1071693237311646,0.0006961773937249,1.4385062956007757,-0.03549542344455,1.573633336040939,-0.0616200117302333,1.6186013666212715,64.19999694824219,14751900.0,0.8,0.45,0.35,77.7778,0.5405387744897495,0.3562321014591572,0.2009182235556161,13.75,175.7899932861328,96.37999725341795,108.83999633789062,19100.0,2.62,1.37,2.62,0.34,0.0,0.0,0.0,0.0,-0.07144926938118923,0,0.63,0.0,3
2013-11-01 00:00:00+00:00,0.0477456233656559,0.117952170838915,0.0612401494710646,0.0261898167104218,0.1219926494000066,-0.0782546897728351,0.199042532309957,-0.1517770821466086,19.859643936157227,5225155600.0,0.295,0.285,0.01,3.5088,0.3701697267292912,0.2676665243381725,0.2004696840307429,13.699999809265137,181.0,92.72000122070312,109.69000244140624,19100.0,2.72,1.37,2.72,0.3,0.0,0.0008900793650793,0.0,0.0,0.22880262184263045,2,0.108929,1204920.0,1
2013-11-01 00:00:00+00:00,-0.006963706548209,-0.7841855561412757,0.0563216590205324,-0.7607983515691644,0.1223774674260523,-0.6976614425207188,0.1879980661275586,-0.6983334902551549,42.65800094604492,95987000.0,0.39,0.37,0.02,5.4054,0.8106508875739645,0.5976331360946746,0.4171597633136095,13.699999809265137,181.0,92.72000122070312,109.69000244140624,19100.0,2.72,1.37,2.72,0.3,0.0012776931574082,0.0,0.0,0.0,0.1690325838274198,1,0.0,0.0,2
2013-11-01 00:00:00+00:00,-0.0061771053718765,-0.4911710314382867,-0.0593585375666006,-0.5529807398349128,-0.0945567429278195,-0.5846848638054932,-0.1394015336298688,-0.5939908498462171,57.91999816894531,9891600.0,0.8,0.45,0.35,77.7778,0.5405387744897495,0.3562321014591572,0.2009182235556161,13.699999809265137,181.0,92.72000122070312,109.69000244140624,19100.0,2.72,1.37,2.72,0.3,0.0,0.0,0.0,0.0,-0.17890562209794503,0,0.63,0.0,3
2013-12-01 00:00:00+00:00,0.0002113890506323,-0.223815601040459,0.0196594039508475,-0.2957616174627808,0.0877080602219871,-0.3427670387849361,0.1743259446518669,-0.396878881836727,20.03642845153809,7375524800.0,0.295,0.285,0.01,3.5088,0.3798643714136672,0.3036515388628065,0.2272996000695531,13.720000267028809,184.69000244140625,98.41999816894533,110.8000030517578,19100.0,2.9,1.58,2.9,0.34,0.0099206349206349,0.0126216269841269,0.0,0.0,0.1514715686289556,2,0.108929,47977895.0,2
2013-12-01 00:00:00+00:00,-8.254109708388052e-05,-0.3979812124394655,0.031560182238812,-0.5295878131116848,0.1316052917987226,-0.4195098258004384,0.2046417829505921,-0.3816129370588623,44.98400115966797,95149000.0,0.39,0.37,0.02,5.4054,-0.1661676646706587,0.2440119760479042,-0.2634730538922156,13.720000267028809,184.69000244140625,98.41999816894533,110.8000030517578,19100.0,2.9,1.58,2.9,0.34,0.0,0.0,0.0,0.0,0.2512934688458084,1,0.13,6964709.0,1
2013-12-01 00:00:00+00:00,-0.0080964409751647,0.8561042524005487,-0.022881862017527,0.4310744780612999,-0.0773057292660382,0.3188562634680151,-0.1361064242885482,0.2876508532157963,56.880001068115234,12363500.0,0.8,0.45,0.35,77.7778,1.0,1.0,0.6362466167768712,13.720000267028809,184.69000244140625,98.41999816894533,110.8000030517578,19100.0,2.9,1.58,2.9,0.34,0.0,0.0042184146545367,0.0,0.0,-0.07946269258232463,0,0.63,8482421.0,3
2014-01-01 00:00:00+00:00,-0.042667737161092,-0.2062705008176419,-0.0790966838840281,0.1954652704444397,-0.0526312278668836,0.3809066233450047,0.0212867323723246,0.3155124061756195,17.878570556640625,8989038800.0,0.5175,0.5025,0.015,2.9851,0.3798643714136672,0.3036515388628065,0.2272996000695531,18.40999984741211,178.17999267578125,97.48999786376952,106.4000015258789,19100.0,2.86,1.65,2.86,0.39,6.547619047619048e-05,0.0012271825396824986,0.0,0.0,0.0500261007691325,2,0.108929,64616143.0,2
2014-01-01 00:00:00+00:00,0.0120137156139751,-0.150147289434731,-0.041739284575355,-0.1822740494083892,0.0106159414202307,-0.0655374638559425,0.0844493483906411,0.0789330493071071,41.757999420166016,116886500.0,0.39,0.37,0.02,5.4054,-0.1661676646706587,0.2440119760479042,-0.2634730538922156,18.40999984741211,178.17999267578125,97.48999786376952,106.4000015258789,19100.0,2.86,1.65,2.86,0.39,0.0,5.358418455551738e-05,0.0,0.0,0.15086536665155204,1,0.13,4656373.0,1
2014-01-01 00:00:00+00:00,0.0212635365238875,0.6777443609022556,0.0460944890282729,0.9369679573613576,0.0176820327021998,0.9045279790908384,-0.0399710197671215,0.8144626840993959,61.81999969482422,13732600.0,1.46,0.49,0.97,197.9592,1.0,1.0,0.6362466167768712,18.40999984741211,178.17999267578125,97.48999786376952,106.4000015258789,19100.0,2.86,1.65,2.86,0.39,0.1880853769848339,0.3394239493022757,0.0,0.0,0.006184913356265032,0,0.63,8401079.0,3
2014-02-01 00:00:00+00:00,0.0017431917555226,0.2666941821168644,-0.0046465931995258,-0.0163026428452775,-0.0185088024735022,0.0899853707005407,0.054424532728938,0.0758506305611247,18.794286727905273,6345164000.0,0.5175,0.5025,0.015,2.9851,0.3798643714136672,0.3036515388628065,0.2272996000695531,14.0,186.2899932861328,102.58999633789062,109.06999969482422,19100.0,2.71,1.52,2.71,0.33,0.0005272817460316905,0.0006188492063491985,0.0,0.0,0.00677263152280605,2,0.108929,676610986.0,3
2014-02-01 00:00:00+00:00,-0.0119227594458279,-0.0793036750483559,-0.0071312749335236,-0.2581671041409086,-0.0124937899234187,-0.2023781736924606,0.0609812248786775,-0.0494324764529089,41.76800155639648,92167000.0,0.4,0.39,0.01,2.5641,-0.1661676646706587,0.2440119760479042,-0.2634730538922156,14.0,186.2899932861328,102.58999633789062,109.06999969482422,19100.0,2.71,1.52,2.71,0.33,0.0352500661656061,0.0148399226794698,0.0,0.0,0.08358843984271314,1,0.13,84035622.0,1
2014-02-01 00:00:00+00:00,0.0144927166244612,0.5376966695950802,0.0511109437598684,0.348449564897659,0.0924794405920056,0.6997426817063687,0.0448303641406078,0.7216599348670127,66.69999694824219,18256800.0,1.46,0.49,0.97,197.9592,1.0,1.0,0.6362466167768712,14.0,186.2899932861328,102.58999633789062,109.06999969482422,19100.0,2.71,1.52,2.71,0.33,0.9562622488892056,0.4530796619786256,0.0,0.0,0.038940811819905496,0,0.63,59201483.0,2
2014-03-01 00:00:00+00:00,-0.0111960460442283,0.3459080558674459,-0.0479772533777665,0.983960558276518,-0.0731424988216112,0.8702515602725075,-0.0119546432402937,1.276083094899941,39.56600189208984,105603500.0,0.4,0.39,0.01,2.5641,0.7845719661335842,0.4346190028222013,0.2963311382878645,13.880000114440918,187.0099945068359,101.58000183105467,107.76000213623048,19100.0,2.72,1.64,2.72,0.4,0.0005430829515761,0.0030894178838663,0.0,0.0,-0.07248344942056562,1,0.13,7098280.0,3
2014-03-01 00:00:00+00:00,0.007458981099063,-0.1479000498504487,0.0145844140614161,-0.3143408698704261,0.0859129610986138,-0.377568902341883,0.0580471122976814,-0.3602411808692772,67.33999633789062,11602200.0,1.46,0.49,0.97,197.9592,0.541301910448091,0.3564402370524199,0.1105618672572725,13.880000114440918,187.0099945068359,101.58000183105467,107.76000213623048,19100.0,2.72,1.64,2.72,0.4,0.0,0.05736111986711574,0.0,0.0,0.1626380950750097,0,0.66,8462366.0,1
2014-03-01 00:00:00+00:00,-0.0028423807220547,-0.3795906536858383,0.0090280502993706,-0.3369305229463933,-0.0035016535555325,-0.4748469949224486,0.0469911788288924,-0.4946816777730393,19.169286727905273,5373667600.0,0.5175,0.5025,0.015,2.9851,0.3939114593621738,0.2983472706920392,0.2243805008669695,13.880000114440918,187.0099945068359,101.58000183105467,107.76000213623048,19100.0,2.72,1.64,2.72,0.4,0.0312231150793649,0.00221382936507924,0.0,0.0,-0.03476181196758832,2,0.108929,50141664.0,2
2014-04-01 00:00:00+00:00,0.0015040287526067,0.4873912897484973,0.0137705191232746,0.3953180698982029,0.0666987078168229,0.0701119491324787,0.082910495823114,0.0545612105456121,68.48999786376953,8978600.0,1.46,0.49,0.97,197.9592,0.541301910448091,0.3564402370524199,0.1105618672572725,13.40999984741211,188.30999755859375,99.73999786376952,108.06999969482422,19100.0,2.71,1.7,2.71,0.42,0.0,0.0099224568222372,0.0,0.0,0.20411386388250996,0,0.66,8205180.0,1
2014-04-01 00:00:00+00:00,0.0397616267802412,-0.0045803523549184,0.0934064884674679,0.5618257404465232,0.0990411677212178,0.446323432539661,0.1266725289850232,0.3569866264463423,21.074642181396484,6435060800.0,0.415,0.365,0.05,13.6986,0.3939114593621738,0.2983472706920392,0.2243805008669695,13.40999984741211,188.30999755859375,99.73999786376952,108.06999969482422,19100.0,2.71,1.7,2.71,0.42,0.0014720238095238,0.0020143452380952,0.0,0.0,0.051816307101313575,2,0.108929,69378808.0,2
2014-04-01 00:00:00+00:00,0.0037595124116324,-0.2079054446812633,0.0283616110161699,-0.4076769638834164,-0.0226303065336465,-0.3428140462471768,0.0116240438599222,-0.2511826550403285,40.88800048828125,105372000.0,0.4,0.39,0.01,2.5641,0.7845719661335842,0.4346190028222013,0.2963311382878645,13.40999984741211,188.30999755859375,99.73999786376952,108.06999969482422,19100.0,2.71,1.7,2.71,0.42,0.0012813137104187,0.0024794995237162,0.0,0.0,-0.09105460976777535,1,0.13,6168424.0,3
2014-05-01 00:00:00+00:00,0.0074790202983823,0.2249600274097761,0.0092485411248113,0.2122310932957099,0.0498049227336939,0.0288716750197246,0.0967840099858901,0.0422012039132849,70.23999786376953,11465900.0,0.45,0.46,-0.01,-2.1739,0.541301910448091,0.3564402370524199,0.1105618672572725,11.399999618530272,192.67999267578125,102.70999908447266,109.41000366210938,19100.0,2.56,1.59,2.56,0.39,0.5301935975484404,0.8173911613385993,0.0,0.0,0.13620184746863173,0,0.66,54456425.0,2
2014-05-01 00:00:00+00:00,0.0196215815546815,0.766767698663195,0.0731305608347826,0.7974379932255659,0.1522107647777149,0.8437485253461471,0.1803923358254507,0.771343569614058,22.60714340209961,5735668400.0,0.415,0.365,0.05,13.6986,0.3939114593621738,0.2983472706920392,0.2243805008669695,11.399999618530272,192.67999267578125,102.70999908447266,109.41000366210938,19100.0,2.56,1.59,2.56,0.39,0.018605099206349,0.00329623015873,0.0,0.0,0.26448271300429305,2,0.1175,361792031.0,1
2014-05-01 00:00:00+00:00,0.0084353832940407,0.2449277200101444,-0.0029259306291806,-0.0744440981833514,-0.0316176376151429,-0.1341959173967916,-0.0352537137367704,-0.0743835793068172,39.279998779296875,102177000.0,0.52,0.52,0.0,0.0,0.7845719661335842,0.4346190028222013,0.2963311382878645,11.399999618530272,192.67999267578125,102.70999908447266,109.41000366210938,19100.0,2.56,1.59,2.56,0.39,0.0013881200242287,0.0013136814543324,0.0,0.0,-0.059341938677082595,1,0.13,70121382.0,3
2014-06-01 00:00:00+00:00,0.0081984021885675,0.4590730408318539,0.0120478734822112,0.4853050805340321,0.0370779695675978,0.3462662865801083,0.0977538586542999,0.1729586208742034,71.1500015258789,9227800.0,0.45,0.46,-0.01,-2.1739,0.7322125498796684,0.6051500814678443,0.0643568601763646,11.56999969482422,195.72000122070312,105.37000274658205,112.36000061035156,19100.0,2.6,1.68,2.6,0.45,0.0,0.0301511118907761,0.0,0.0,0.06671671336191864,0,0.66,8833021.0,2
2014-06-01 00:00:00+00:00,0.0193045830724659,-0.0552622441851933,0.0237700926563915,-0.220239732044719,0.1284771045294296,-0.2499487660603748,0.1710222236795458,-0.344587772126298,23.232500076293945,5391760000.0,0.415,0.365,0.05,13.6986,0.3947015964855888,0.2754205507339547,0.2075431265402335,11.56999969482422,195.72000122070312,105.37000274658205,112.36000061035156,19100.0,2.6,1.68,2.6,0.45,0.0019841269841269,0.0040259920634919,0.0,0.0,0.2361469425598859,2,0.1175,337390216.0,1
2014-06-01 00:00:00+00:00,-0.0111722758874223,-0.1903017811633962,-0.0190834998361457,-0.0368775630891965,-0.0486769281053508,-0.1352780727507443,-0.076295441801508,-0.1138496991695526,37.779998779296875,101938500.0,0.52,0.52,0.0,0.0,0.6663385826771654,0.4232283464566929,0.2785433070866142,11.56999969482422,195.72000122070312,105.37000274658205,112.36000061035156,19100.0,2.6,1.68,2.6,0.45,0.0010861659031522,0.0047175805726916,0.0,0.0,-0.09547985607391041,1,0.13,6231260.0,3
